ARG_hit_id	genome_id	genome_set	is_rep99	genus	species	source_type	ARG_gene	ARG_class
ARGH_002495	LABG_014950	MQ	no	Limosilactobacillus	Limosilactobacillus oris_A	animal	tet(W)	tetracycline
ARGH_002496	LABG_015065	Rep99	yes	Lactobacillus	Lactobacillus iners	human	AAC(6')-Ie-APH(2'')-Ia bifunctional protein	aminoglycoside
ARGH_002497	LABG_015065	Rep99	yes	Lactobacillus	Lactobacillus iners	human	ErmB	MLS
ARGH_002498	LABG_015065	Rep99	yes	Lactobacillus	Lactobacillus iners	human	lnuC	MLS
ARGH_002499	LABG_015065	Rep99	yes	Lactobacillus	Lactobacillus iners	human	tet(M)	tetracycline
ARGH_002500	LABG_015106	MQ	no	Lactobacillus	Lactobacillus gasseri	human	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(A)	MLS
ARGH_002501	LABG_015107	Rep99	yes	Lactobacillus	Lactobacillus iners	human	ErmB	MLS
ARGH_002502	LABG_015107	Rep99	yes	Lactobacillus	Lactobacillus iners	human	tet(M)	tetracycline
ARGH_002503	LABG_015109	MQ	no	Lactobacillus	Lactobacillus johnsonii	human	ErmB	MLS
ARGH_002504	LABG_015109	MQ	no	Lactobacillus	Lactobacillus johnsonii	human	tet(W)	tetracycline
ARGH_002505	LABG_015158	Rep99	yes	Ligilactobacillus	Ligilactobacillus murinus	animal	tet(O)	tetracycline
ARGH_002506	LABG_015164	MQ	no	Ligilactobacillus	Ligilactobacillus saerimneri	other	ErmB	MLS
ARGH_002507	LABG_015169	Rep99	yes	Lactobacillus	Lactobacillus gallinarum	other	tet(W)	tetracycline
ARGH_002508	LABG_015172	Rep99	yes	Limosilactobacillus	Limosilactobacillus ingluviei	other	vatE	MLS
ARGH_002509	LABG_015175	Rep99	yes	Limosilactobacillus	Limosilactobacillus ingluviei	other	tet(W)	tetracycline
ARGH_002510	LABG_015184	Rep99	yes	Lactobacillus	Lactobacillus gallinarum	other	catA1	phenicol
ARGH_002511	LABG_015184	Rep99	yes	Lactobacillus	Lactobacillus gallinarum	other	TEM-171	beta-lactam
ARGH_002512	LABG_015263	MQ	no	Ligilactobacillus	Ligilactobacillus murinus	other	tet(O)	tetracycline
ARGH_002513	LABG_015275	MQ	no	Lactobacillus	Lactobacillus sp910589675	other	tet(K)	tetracycline
ARGH_002514	LABG_015360	MQ	no	Lactobacillus	Lactobacillus sp910589675	other	tet(K)	tetracycline
ARGH_002515	LABG_015367	Rep99	yes	Ligilactobacillus	Ligilactobacillus murinus	other	tet(O)	tetracycline
ARGH_002516	LABG_015404	MQ	no	Ligilactobacillus	Ligilactobacillus murinus	other	tet(O)	tetracycline
ARGH_002517	LABG_015973	MQ	no	Lactobacillus	Lactobacillus johnsonii_B	other	ErmB	MLS
ARGH_002518	LABG_015996	MQ	no	Limosilactobacillus	Limosilactobacillus sp011958095	other	ANT(6)-Ia	aminoglycoside
ARGH_002519	LABG_016140	MQ	no	Lactobacillus	Lactobacillus sp945980025	other	ErmB	MLS
ARGH_002520	LABG_016140	MQ	no	Lactobacillus	Lactobacillus sp945980025	other	tet(44)	tetracycline
ARGH_002521	LABG_016499	MQ	no	Ligilactobacillus	Ligilactobacillus murinus	other	tet(W)	tetracycline
ARGH_002522	LABG_016570	MQ	no	Lactobacillus	Lactobacillus sp910589675	other	ANT(6)-Ia	aminoglycoside
ARGH_002523	LABG_016570	MQ	no	Lactobacillus	Lactobacillus sp910589675	other	tet(S)	tetracycline
ARGH_002524	LABG_016589	Rep99	yes	Lactobacillus	Lactobacillus sp948948975	food	tet(W)	tetracycline
ARGH_002525	LABG_016630	MQ	no	Lactobacillus	Lactobacillus sp948948975	food	tet(W)	tetracycline
ARGH_002526	LABG_016748	MQ	no	Lactobacillus	Lactobacillus sp910589675	other	tet(44)	tetracycline
ARGH_002527	LABG_016877	MQ	no	Ligilactobacillus	Ligilactobacillus murinus	other	Escherichia coli EF-Tu mutants conferring resistance to Pulvomycin	pulvomycin
ARGH_002528	LABG_016936	MQ	no	Ligilactobacillus	Ligilactobacillus murinus	other	tet(L)	tetracycline
ARGH_002529	LABG_016955	Rep99	yes	Ligilactobacillus	Ligilactobacillus murinus	other	Escherichia coli EF-Tu mutants conferring resistance to Pulvomycin	pulvomycin
ARGH_002530	LABG_016956	MQ	no	Ligilactobacillus	Ligilactobacillus murinus	other	tet(L)	tetracycline
ARGH_002531	LABG_017056	Rep99	yes	Ligilactobacillus	Ligilactobacillus sp900765635	food	dfrG	trimethoprim
ARGH_002532	LABG_017056	Rep99	yes	Ligilactobacillus	Ligilactobacillus sp900765635	food	ErmB	MLS
ARGH_002533	LABG_017056	Rep99	yes	Ligilactobacillus	Ligilactobacillus sp900765635	food	lnuC	MLS
ARGH_002534	LABG_017056	Rep99	yes	Ligilactobacillus	Ligilactobacillus sp900765635	food	lnuC	MLS
ARGH_002535	LABG_017056	Rep99	yes	Ligilactobacillus	Ligilactobacillus sp900765635	food	tet(L)	tetracycline
ARGH_002536	LABG_017056	Rep99	yes	Ligilactobacillus	Ligilactobacillus sp900765635	food	tet(L)	tetracycline
ARGH_002537	LABG_017056	Rep99	yes	Ligilactobacillus	Ligilactobacillus sp900765635	food	tet(M)	tetracycline
ARGH_002538	LABG_017069	Rep99	yes	Lactobacillus	Lactobacillus johnsonii	other	catA8	phenicol
ARGH_002539	LABG_017069	Rep99	yes	Lactobacillus	Lactobacillus johnsonii	other	tet(L)	tetracycline
ARGH_002540	LABG_017069	Rep99	yes	Lactobacillus	Lactobacillus johnsonii	other	tet(M)	tetracycline
ARGH_002541	LABG_017193	MQ	no	Ligilactobacillus	Ligilactobacillus murinus	animal	tet(O)	tetracycline
ARGH_002542	LABG_017214	MQ	no	Ligilactobacillus	Ligilactobacillus murinus	animal	tet(O)	tetracycline
ARGH_002543	LABG_017306	MQ	no	Ligilactobacillus	Ligilactobacillus murinus	animal	tet(O)	tetracycline
ARGH_002544	LABG_017574	Rep99	yes	Lactobacillus	Lactobacillus iners	human	tet(M)	tetracycline
ARGH_002545	LABG_017579	Rep99	yes	Lactobacillus	Lactobacillus iners	human	tet(M)	tetracycline
ARGH_002546	LABG_017581	MQ	no	Lactobacillus	Lactobacillus crispatus	human	ANT(4')-Ia	aminoglycoside
ARGH_002547	LABG_017581	MQ	no	Lactobacillus	Lactobacillus crispatus	human	tet(L)	tetracycline
ARGH_002548	LABG_017590	MQ	no	Lactobacillus	Lactobacillus iners	human	tet(M)	tetracycline
ARGH_002549	LABG_017592	MQ	no	Lactobacillus	Lactobacillus iners	human	ErmB	MLS
ARGH_002550	LABG_017592	MQ	no	Lactobacillus	Lactobacillus iners	human	tet(M)	tetracycline
ARGH_002551	LABG_017623	Rep99	yes	Ligilactobacillus	Ligilactobacillus saerimneri	food	fexB	phenicol
ARGH_002552	LABG_017628	MQ	no	Ligilactobacillus	Ligilactobacillus animalis	food	AAC(6')-Ie-APH(2'')-Ia bifunctional protein	aminoglycoside
ARGH_002553	LABG_017628	MQ	no	Ligilactobacillus	Ligilactobacillus animalis	food	ErmB	MLS
ARGH_002554	LABG_017628	MQ	no	Ligilactobacillus	Ligilactobacillus animalis	food	tet(M)	tetracycline
ARGH_002555	LABG_017675	Rep99	yes	Ligilactobacillus	Ligilactobacillus salivarius	animal	tet(L)	tetracycline
ARGH_002556	LABG_017677	MQ	no	Lactobacillus	Lactobacillus crispatus	animal	tet(W)	tetracycline
ARGH_002557	LABG_017760	Rep99	yes	Ligilactobacillus	Ligilactobacillus ruminis	other	ErmB	MLS
ARGH_002558	LABG_017770	Rep99	yes	Ligilactobacillus	Ligilactobacillus salivarius	animal	tet(L)	tetracycline
ARGH_002559	LABG_017770	Rep99	yes	Ligilactobacillus	Ligilactobacillus salivarius	animal	tet(M)	tetracycline
ARGH_002560	LABG_017771	MQ	no	Limosilactobacillus	Limosilactobacillus reuteri_E	animal	evgA	multidrug
ARGH_002561	LABG_017776	Rep99	yes	Lactobacillus	Lactobacillus crispatus	animal	tet(W)	tetracycline
ARGH_002562	LABG_017779	MQ	no	Lactobacillus	Lactobacillus crispatus	animal	tet(W)	tetracycline
ARGH_002563	LABG_017780	Rep99	yes	Lactobacillus	Lactobacillus gallinarum	animal	lnuA	MLS
ARGH_002564	LABG_017780	Rep99	yes	Lactobacillus	Lactobacillus gallinarum	animal	tet(W)	tetracycline
ARGH_002565	LABG_017800	Rep99	yes	Lactobacillus	Lactobacillus crispatus	other	tet(W)	tetracycline
ARGH_002566	LABG_017849	MQ	no	Limosilactobacillus		food	ErmB	MLS
ARGH_002567	LABG_017849	MQ	no	Limosilactobacillus		food	vatE	MLS
ARGH_002568	LABG_017868	Rep99	yes	Ligilactobacillus	Ligilactobacillus salivarius	animal	tet(M)	tetracycline
ARGH_002569	LABG_017896	MQ	no	Ligilactobacillus	Ligilactobacillus animalis	human	lnuG	MLS
ARGH_002570	LABG_017911	MQ	no	Ligilactobacillus	Ligilactobacillus ruminis	human	tet(M)	tetracycline
ARGH_002571	LABG_017912	Rep99	yes	Ligilactobacillus	Ligilactobacillus ruminis	human	tet(M)	tetracycline
ARGH_002572	LABG_017914	MQ	no	Ligilactobacillus	Ligilactobacillus ruminis	human	ErmB	MLS
ARGH_002573	LABG_017914	MQ	no	Ligilactobacillus	Ligilactobacillus ruminis	human	tet(M)	tetracycline
ARGH_002574	LABG_017916	Rep99	yes	Ligilactobacillus	Ligilactobacillus ruminis	human	tet(M)	tetracycline
ARGH_002575	LABG_017917	Rep99	yes	Ligilactobacillus	Ligilactobacillus ruminis	human	aadS	aminoglycoside
ARGH_002576	LABG_017939	Rep99	yes	Ligilactobacillus	Ligilactobacillus ruminis	human	tet(M)	tetracycline
ARGH_002577	LABG_017955	Rep99	yes	Ligilactobacillus	Ligilactobacillus ruminis	human	tet(M)	tetracycline
ARGH_002578	LABG_017972	MQ	no	Lacticaseibacillus	Lacticaseibacillus paracasei	human	ErmB	MLS
ARGH_002579	LABG_018007	MQ	no	Ligilactobacillus	Ligilactobacillus ruminis	human	tet(M)	tetracycline
ARGH_002580	LABG_018022	MQ	no	Lactobacillus	Lactobacillus acidophilus	human	PC1	beta-lactam
ARGH_002581	LABG_018193	MQ	no	Ligilactobacillus	Ligilactobacillus ruminis	human	tet(M)	tetracycline
ARGH_002582	LABG_018204	MQ	no	Ligilactobacillus	Ligilactobacillus ruminis	human	tet(M)	tetracycline
ARGH_002583	LABG_018212	Rep99	yes	Ligilactobacillus	Ligilactobacillus ruminis	human	ErmT	MLS
ARGH_002584	LABG_018225	MQ	no	Lactobacillus	Lactobacillus amylovorus	human	vatE	MLS
ARGH_002585	LABG_018228	Rep99	yes	Lactobacillus	Lactobacillus crispatus	human	tet(M)	tetracycline
ARGH_002586	LABG_018230	Rep99	yes	Ligilactobacillus	Ligilactobacillus ruminis	human	tet(M)	tetracycline
ARGH_002587	LABG_018235	MQ	no	Limosilactobacillus	Limosilactobacillus fermentum	human	ErmX	MLS
ARGH_002588	LABG_018247	MQ	no	Ligilactobacillus	Ligilactobacillus ruminis	human	tet(M)	tetracycline
ARGH_002589	LABG_018288	MQ	no	Ligilactobacillus	Ligilactobacillus ruminis	human	dfrF	trimethoprim
ARGH_002590	LABG_018294	MQ	no	Ligilactobacillus	Ligilactobacillus ruminis	human	aadS	aminoglycoside
ARGH_002591	LABG_018300	MQ	no	Lacticaseibacillus	Lacticaseibacillus paracasei	human	QnrB10	fluoroquinolone
ARGH_002592	LABG_018356	MQ	no	Ligilactobacillus	Ligilactobacillus ruminis	human	tet(M)	tetracycline
ARGH_002593	LABG_018402	MQ	no	Lactobacillus	Lactobacillus amylovorus	human	ErmB	MLS
ARGH_002594	LABG_018408	MQ	no	Ligilactobacillus	Ligilactobacillus ruminis	human	tet(M)	tetracycline
ARGH_002595	LABG_018454	MQ	no	Ligilactobacillus	Ligilactobacillus animalis	human	lnuG	MLS
ARGH_002596	LABG_018454	MQ	no	Ligilactobacillus	Ligilactobacillus animalis	human	tet(M)	tetracycline
ARGH_002597	LABG_018472	MQ	no	Lactobacillus	Lactobacillus amylovorus	human	tet(W)	tetracycline
ARGH_002598	LABG_018524	MQ	no	Ligilactobacillus	Ligilactobacillus ruminis	human	dfrF	trimethoprim
ARGH_002599	LABG_018524	MQ	no	Ligilactobacillus	Ligilactobacillus ruminis	human	tet(M)	tetracycline
ARGH_002600	LABG_018538	MQ	no	Ligilactobacillus	Ligilactobacillus ruminis	human	tet(M)	tetracycline
ARGH_002601	LABG_018540	MQ	no	Lactobacillus	Lactobacillus crispatus	human	tet(32)	tetracycline
ARGH_002602	LABG_018575	MQ	no	Lactobacillus	Lactobacillus amylovorus	human	APH(3')-IIIa	aminoglycoside
ARGH_002603	LABG_018575	MQ	no	Lactobacillus	Lactobacillus amylovorus	human	ErmA	MLS
ARGH_002604	LABG_018628	Rep99	yes	Lactobacillus	Lactobacillus amylovorus	human	ErmA	MLS
ARGH_002605	LABG_018628	Rep99	yes	Lactobacillus	Lactobacillus amylovorus	human	lnuA	MLS
ARGH_002606	LABG_018628	Rep99	yes	Lactobacillus	Lactobacillus amylovorus	human	tet(W)	tetracycline
ARGH_002607	LABG_018628	Rep99	yes	Lactobacillus	Lactobacillus amylovorus	human	vatE	MLS
ARGH_002608	LABG_018730	MQ	no	Limosilactobacillus	Limosilactobacillus reuteri_E	human	lnuA	MLS
ARGH_002609	LABG_018730	MQ	no	Limosilactobacillus	Limosilactobacillus reuteri_E	human	tet(W)	tetracycline
ARGH_002610	LABG_018733	MQ	no	Limosilactobacillus	Limosilactobacillus reuteri_E	human	lnuA	MLS
ARGH_002611	LABG_018733	MQ	no	Limosilactobacillus	Limosilactobacillus reuteri_E	human	tet(W)	tetracycline
ARGH_002612	LABG_018759	Rep99	yes	Lactobacillus	Lactobacillus amylovorus	human	APH(3')-IIIa	aminoglycoside
ARGH_002613	LABG_018759	Rep99	yes	Lactobacillus	Lactobacillus amylovorus	human	ErmA	MLS
ARGH_002614	LABG_018760	MQ	no	Limosilactobacillus	Limosilactobacillus reuteri_E	human	lnuA	MLS
ARGH_002615	LABG_018760	MQ	no	Limosilactobacillus	Limosilactobacillus reuteri_E	human	tet(W)	tetracycline
ARGH_002616	LABG_018768	Rep99	yes	Lactobacillus	Lactobacillus amylovorus	human	vatE	MLS
ARGH_002617	LABG_018867	MQ	no	Lacticaseibacillus	Lacticaseibacillus paracasei	human	dfrA27	trimethoprim
ARGH_002618	LABG_018890	MQ	no	Lacticaseibacillus	Lacticaseibacillus paracasei	human	tet(C)	tetracycline
ARGH_002619	LABG_018895	MQ	no	Ligilactobacillus	Ligilactobacillus ruminis	human	tet(M)	tetracycline
ARGH_002620	LABG_018899	Rep99	yes	Lactobacillus	Lactobacillus johnsonii	human	ErmT	MLS
ARGH_002621	LABG_018899	Rep99	yes	Lactobacillus	Lactobacillus johnsonii	human	lnuA	MLS
ARGH_002622	LABG_018902	MQ	no	Ligilactobacillus	Ligilactobacillus sp900765635	human	ANT(6)-Ia	aminoglycoside
ARGH_002623	LABG_018902	MQ	no	Ligilactobacillus	Ligilactobacillus sp900765635	human	dfrG	trimethoprim
ARGH_002624	LABG_018902	MQ	no	Ligilactobacillus	Ligilactobacillus sp900765635	human	lnuB	MLS
ARGH_002625	LABG_018902	MQ	no	Ligilactobacillus	Ligilactobacillus sp900765635	human	lsaE	multidrug
ARGH_002626	LABG_018921	MQ	no	Ligilactobacillus	Ligilactobacillus salivarius	human	AAC(6')-Ie-APH(2'')-Ia bifunctional protein	aminoglycoside
ARGH_002627	LABG_018957	MQ	no	Ligilactobacillus	Ligilactobacillus ruminis	human	tet(M)	tetracycline
ARGH_002628	LABG_018969	MQ	no	Ligilactobacillus	Ligilactobacillus salivarius	human	tet(L)	tetracycline
ARGH_002629	LABG_018969	MQ	no	Ligilactobacillus	Ligilactobacillus salivarius	human	tet(M)	tetracycline
ARGH_002630	LABG_018973	MQ	no	Ligilactobacillus	Ligilactobacillus salivarius	human	tet(L)	tetracycline
ARGH_002631	LABG_018973	MQ	no	Ligilactobacillus	Ligilactobacillus salivarius	human	tet(M)	tetracycline
ARGH_002632	LABG_018973	MQ	no	Ligilactobacillus	Ligilactobacillus salivarius	human	vatE	MLS
ARGH_002633	LABG_018974	MQ	no	Ligilactobacillus	Ligilactobacillus salivarius	human	tet(L)	tetracycline
ARGH_002634	LABG_018975	Rep99	yes	Ligilactobacillus	Ligilactobacillus salivarius	human	tet(L)	tetracycline
ARGH_002635	LABG_018975	Rep99	yes	Ligilactobacillus	Ligilactobacillus salivarius	human	tet(M)	tetracycline
ARGH_002636	LABG_018982	MQ	no	Ligilactobacillus	Ligilactobacillus salivarius	human	tet(L)	tetracycline
ARGH_002637	LABG_018982	MQ	no	Ligilactobacillus	Ligilactobacillus salivarius	human	tet(M)	tetracycline
ARGH_002638	LABG_018992	MQ	no	Ligilactobacillus	Ligilactobacillus salivarius	human	tet(L)	tetracycline
ARGH_002639	LABG_018992	MQ	no	Ligilactobacillus	Ligilactobacillus salivarius	human	tet(M)	tetracycline
ARGH_002640	LABG_019011	MQ	no	Ligilactobacillus	Ligilactobacillus ruminis	human	tet(M)	tetracycline
ARGH_002641	LABG_019012	MQ	no	Ligilactobacillus	Ligilactobacillus salivarius	human	tet(L)	tetracycline
ARGH_002642	LABG_019012	MQ	no	Ligilactobacillus	Ligilactobacillus salivarius	human	tet(M)	tetracycline
ARGH_002643	LABG_019020	MQ	no	Ligilactobacillus	Ligilactobacillus ruminis	human	tet(M)	tetracycline
ARGH_002644	LABG_019031	MQ	no	Ligilactobacillus	Ligilactobacillus ruminis	human	vanA	glycopeptide
ARGH_002645	LABG_019031	MQ	no	Ligilactobacillus	Ligilactobacillus ruminis	human	vanX gene in vanA cluster	glycopeptide
ARGH_002646	LABG_019033	MQ	no	Ligilactobacillus	Ligilactobacillus ruminis	human	tet(M)	tetracycline
ARGH_002647	LABG_019040	MQ	no	Ligilactobacillus	Ligilactobacillus ruminis	human	tet(M)	tetracycline
ARGH_002648	LABG_019069	MQ	no	Ligilactobacillus	Ligilactobacillus salivarius	human	vanY gene in vanA cluster	glycopeptide
ARGH_002649	LABG_019082	MQ	no	Ligilactobacillus	Ligilactobacillus salivarius	human	tet(L)	tetracycline
ARGH_002650	LABG_019084	MQ	no	Ligilactobacillus	Ligilactobacillus salivarius	human	tet(L)	tetracycline
ARGH_002651	LABG_019090	Rep99	yes	Ligilactobacillus	Ligilactobacillus ruminis	human	tet(M)	tetracycline
ARGH_002652	LABG_019090	Rep99	yes	Ligilactobacillus	Ligilactobacillus ruminis	human	vanA	glycopeptide
ARGH_002653	LABG_019090	Rep99	yes	Ligilactobacillus	Ligilactobacillus ruminis	human	vanH gene in vanA cluster	glycopeptide
ARGH_002654	LABG_019090	Rep99	yes	Ligilactobacillus	Ligilactobacillus ruminis	human	vanX gene in vanA cluster	glycopeptide
ARGH_002655	LABG_019090	Rep99	yes	Ligilactobacillus	Ligilactobacillus ruminis	human	vanY gene in vanA cluster	glycopeptide
ARGH_002656	LABG_019101	MQ	no	Ligilactobacillus	Ligilactobacillus ruminis	human	ErmB	MLS
ARGH_002657	LABG_019103	MQ	no	Ligilactobacillus	Ligilactobacillus salivarius	human	tet(L)	tetracycline
ARGH_002658	LABG_019103	MQ	no	Ligilactobacillus	Ligilactobacillus salivarius	human	tet(M)	tetracycline
ARGH_002659	LABG_019119	MQ	no	Ligilactobacillus	Ligilactobacillus ruminis	human	tet(M)	tetracycline
ARGH_002660	LABG_019171	Rep99	yes	Lactobacillus	Lactobacillus crispatus	human	tet(L)	tetracycline
ARGH_002661	LABG_019171	Rep99	yes	Lactobacillus	Lactobacillus crispatus	human	tet(M)	tetracycline
ARGH_002662	LABG_019193	MQ	no	Ligilactobacillus	Ligilactobacillus salivarius	human	dfrF	trimethoprim
ARGH_002663	LABG_019201	MQ	no	Lactobacillus	Lactobacillus sp910589675	human	tet(W)	tetracycline
ARGH_002664	LABG_019202	MQ	no	Lactobacillus	Lactobacillus sp910589675	human	tet(W)	tetracycline
ARGH_002665	LABG_019204	MQ	no	Ligilactobacillus	Ligilactobacillus animalis	human	tet(W)	tetracycline
ARGH_002666	LABG_019205	MQ	no	Ligilactobacillus	Ligilactobacillus animalis	human	tet(W)	tetracycline
ARGH_002667	LABG_019207	MQ	no	Limosilactobacillus	Limosilactobacillus reuteri	human	ErmB	MLS
ARGH_002668	LABG_019207	MQ	no	Limosilactobacillus	Limosilactobacillus reuteri	human	evgA	multidrug
ARGH_002669	LABG_019230	Rep99	yes	Ligilactobacillus	Ligilactobacillus ruminis	human	tet(M)	tetracycline
ARGH_002670	LABG_019242	Rep99	yes	Ligilactobacillus	Ligilactobacillus ruminis	human	tet(M)	tetracycline
ARGH_002671	LABG_019260	MQ	no	Lactobacillus	Lactobacillus johnsonii	human	ErmT	MLS
ARGH_002672	LABG_019260	MQ	no	Lactobacillus	Lactobacillus johnsonii	human	lnuA	MLS
ARGH_002673	LABG_019261	MQ	no	Limosilactobacillus	Limosilactobacillus mucosae	human	dfrG	trimethoprim
ARGH_002674	LABG_019266	MQ	no	Lactobacillus	Lactobacillus gallinarum	human	lnuA	MLS
ARGH_002675	LABG_019268	Rep99	yes	Lactobacillus	Lactobacillus amylovorus	human	ErmA	MLS
ARGH_002676	LABG_019268	Rep99	yes	Lactobacillus	Lactobacillus amylovorus	human	tet(W)	tetracycline
ARGH_002677	LABG_019285	MQ	no	Lactobacillus	Lactobacillus amylovorus	human	vatE	MLS
ARGH_002678	LABG_019286	MQ	no	Ligilactobacillus	Ligilactobacillus animalis	human	lnuC	MLS
ARGH_002679	LABG_019288	MQ	no	Leuconostoc	Leuconostoc citreum	human	aad(6)	aminoglycoside
ARGH_002680	LABG_019288	MQ	no	Leuconostoc	Leuconostoc citreum	human	APH(3')-IIIa	aminoglycoside
ARGH_002681	LABG_019288	MQ	no	Leuconostoc	Leuconostoc citreum	human	SAT-4	aminoglycoside
ARGH_002682	LABG_019316	MQ	no	Leuconostoc	Leuconostoc citreum	human	ErmC	MLS
ARGH_002683	LABG_019327	Rep99	yes	Ligilactobacillus	Ligilactobacillus ruminis	human	tet(M)	tetracycline
ARGH_002684	LABG_019358	MQ	no	Ligilactobacillus	Ligilactobacillus ruminis	human	tet(M)	tetracycline
ARGH_002685	LABG_019379	MQ	no	Leuconostoc	Leuconostoc citreum	human	dfrC	trimethoprim
ARGH_002686	LABG_019395	MQ	no	Ligilactobacillus	Ligilactobacillus ruminis	human	tet(M)	tetracycline
ARGH_002687	LABG_019405	MQ	no	Ligilactobacillus	Ligilactobacillus ruminis	human	tet(M)	tetracycline
ARGH_002688	LABG_019431	MQ	no	Ligilactobacillus	Ligilactobacillus ruminis	human	tet(M)	tetracycline
ARGH_002689	LABG_019446	MQ	no	Ligilactobacillus	Ligilactobacillus ruminis	human	tet(M)	tetracycline
ARGH_002690	LABG_019453	MQ	no	Limosilactobacillus	Limosilactobacillus fermentum	human	ErmX	MLS
ARGH_002691	LABG_019467	MQ	no	Limosilactobacillus	Limosilactobacillus reuteri	human	lnuC	MLS
ARGH_002692	LABG_019498	MQ	no	Ligilactobacillus	Ligilactobacillus ruminis	human	tet(M)	tetracycline
ARGH_002693	LABG_019504	MQ	no	Ligilactobacillus	Ligilactobacillus ruminis	human	ErmB	MLS
ARGH_002694	LABG_019550	Rep99	yes	Ligilactobacillus	Ligilactobacillus ruminis	human	tet(M)	tetracycline
ARGH_002695	LABG_019551	MQ	no	Ligilactobacillus	Ligilactobacillus ruminis	human	tet(M)	tetracycline
ARGH_002696	LABG_019591	MQ	no	Ligilactobacillus	Ligilactobacillus ruminis	human	tet(M)	tetracycline
ARGH_002697	LABG_019592	Rep99	yes	Ligilactobacillus	Ligilactobacillus ruminis	human	tet(M)	tetracycline
ARGH_002698	LABG_019600	MQ	no	Ligilactobacillus	Ligilactobacillus ruminis	human	tet(M)	tetracycline
ARGH_002699	LABG_019601	MQ	no	Ligilactobacillus	Ligilactobacillus ruminis	human	tet(M)	tetracycline
ARGH_002700	LABG_019605	MQ	no	Ligilactobacillus	Ligilactobacillus ruminis	human	tet(M)	tetracycline
ARGH_002701	LABG_019629	MQ	no	Ligilactobacillus	Ligilactobacillus ruminis	human	tet(M)	tetracycline
ARGH_002702	LABG_019671	Rep99	yes	Ligilactobacillus	Ligilactobacillus ruminis	human	tet(Q)	tetracycline
ARGH_002703	LABG_019680	Rep99	yes	Ligilactobacillus	Ligilactobacillus ruminis	human	tet(M)	tetracycline
ARGH_002704	LABG_019727	MQ	no	Lactobacillus	Lactobacillus amylovorus	human	APH(3')-IIIa	aminoglycoside
ARGH_002705	LABG_019727	MQ	no	Lactobacillus	Lactobacillus amylovorus	human	ErmA	MLS
ARGH_002706	LABG_019737	Rep99	yes	Lactobacillus	Lactobacillus iners	human	ErmB	MLS
ARGH_002707	LABG_019741	Rep99	yes	Lactobacillus	Lactobacillus iners	human	ErmB	MLS
ARGH_002708	LABG_019754	Rep99	yes	Ligilactobacillus	Ligilactobacillus murinus	animal	tet(M)	tetracycline
ARGH_002709	LABG_019754	Rep99	yes	Ligilactobacillus	Ligilactobacillus murinus	animal	tet(O)	tetracycline
ARGH_002710	LABG_019765	MQ	no	Lactobacillus	Lactobacillus amylovorus	human	vatE	MLS
ARGH_002711	LABG_019861	Rep99	yes	Lactobacillus	Lactobacillus sp910589675	food	ErmB	MLS
ARGH_002712	LABG_020038	MQ	no	Lactobacillus	Lactobacillus sp910589675	animal	catA8	phenicol
