genome_id	genus	species	source_type
LABG_022027	Lacticaseibacillus	Lacticaseibacillus paracasei	food
LABG_022028	Leuconostoc	Leuconostoc mesenteroides	food
LABG_022029	Weissella	Weissella viridescens	food
LABG_022030	Leuconostoc	Leuconostoc lactis	food
LABG_022031	Lacticaseibacillus	Lacticaseibacillus paracasei	food
LABG_022032	Latilactobacillus	Latilactobacillus curvatus	food
LABG_022033	Leuconostoc	Leuconostoc mesenteroides	food
LABG_022034	Latilactobacillus	Latilactobacillus curvatus	food
LABG_022035	Lacticaseibacillus	Lacticaseibacillus paracasei	food
LABG_022036	Leuconostoc	Leuconostoc mesenteroides	food
LABG_022037	Leuconostoc	Leuconostoc lactis	food
LABG_022038	Latilactobacillus	Latilactobacillus curvatus	food
LABG_022039	Leuconostoc	Leuconostoc mesenteroides	food
LABG_022040	Lacticaseibacillus	Lacticaseibacillus paracasei	food
LABG_022041	Leuconostoc	Leuconostoc mesenteroides	food
LABG_022042	Latilactobacillus	Latilactobacillus curvatus	food
LABG_022043	Lacticaseibacillus	Lacticaseibacillus paracasei	food
LABG_022044	Leuconostoc	Leuconostoc lactis	food
LABG_022045	Leuconostoc	Leuconostoc lactis	food
LABG_022046	Leuconostoc	Leuconostoc mesenteroides	food
LABG_022047	Leuconostoc	Leuconostoc lactis	food
LABG_022048	Latilactobacillus	Latilactobacillus curvatus	food
LABG_022049	Lactobacillus	Lactobacillus amylovorus	other
LABG_022050	Lactobacillus	Lactobacillus sp948500755	human
LABG_022051	Lactobacillus	Lactobacillus sp910589675	human
LABG_022052	Ligilactobacillus	Ligilactobacillus murinus	human
LABG_022053	Latilactobacillus	Latilactobacillus curvatus	human
LABG_022054	Limosilactobacillus	Limosilactobacillus portuensis	human
LABG_022055	Leuconostoc	Leuconostoc pseudomesenteroides	human
LABG_022056	Ligilactobacillus	Ligilactobacillus animalis	human
LABG_022057	Weissella	Weissella confusa	human
LABG_022058	Lactobacillus	Lactobacillus amylovorus	human
LABG_022059	Limosilactobacillus	Limosilactobacillus fermentum	human
LABG_022060	Weissella	Weissella cibaria	human
LABG_022061	Lentilactobacillus	Lentilactobacillus parabuchneri	human
LABG_022062	Companilactobacillus	Companilactobacillus pabuli	human
LABG_022063	Lacticaseibacillus	Lacticaseibacillus suilingensis	human
LABG_022064	Lactobacillus	Lactobacillus absianus	human
LABG_022065	Limosilactobacillus	Limosilactobacillus oris	human
LABG_022066	Weissella	Weissella viridescens	human
LABG_022067	Lacticaseibacillus	Lacticaseibacillus rhamnosus	human
LABG_022068	Pediococcus	Pediococcus acidilactici	human
LABG_022069	Lentilactobacillus	Lentilactobacillus hilgardii	human
LABG_022070	Ligilactobacillus	Ligilactobacillus ruminis	human
LABG_022071	Lactobacillus	Lactobacillus ultunensis	human
LABG_022072	Limosilactobacillus	Limosilactobacillus reuteri_E	human
LABG_022073	Weissella	Weissella paramesenteroides	human
LABG_022074	Leuconostoc	Leuconostoc mesenteroides	human
LABG_022075	Lactobacillus	Lactobacillus delbrueckii	human
LABG_022076	Lactobacillus	Lactobacillus iners	human
LABG_022077	Limosilactobacillus	Limosilactobacillus antri	human
LABG_022078	Lactobacillus	Lactobacillus amylolyticus	human
LABG_022079	Fructilactobacillus	Fructilactobacillus sanfranciscensis	human
LABG_022080	Lactobacillus	Lactobacillus mulieris	human
LABG_022081	Limosilactobacillus	Limosilactobacillus mucosae	human
LABG_022082	Ligilactobacillus	Ligilactobacillus salivarius	human
LABG_022083	Lacticaseibacillus	Lacticaseibacillus saniviri	human
LABG_022084	Lactobacillus	Lactobacillus crispatus	human
LABG_022085	Lactobacillus	Lactobacillus hominis	human
LABG_022086	Lentilactobacillus	Lentilactobacillus senioris	human
LABG_022087	Pediococcus	Pediococcus pentosaceus	human
LABG_022088	Lactobacillus	Lactobacillus acidophilus	human
LABG_022089	Levilactobacillus	Levilactobacillus brevis	human
LABG_022090	Lacticaseibacillus	Lacticaseibacillus zeae	human
LABG_022091	Lactobacillus	Lactobacillus helveticus	human
LABG_022092	Lactiplantibacillus	Lactiplantibacillus plantarum	human
LABG_022093	Lactobacillus	Lactobacillus paragasseri	human
LABG_022094	Lacticaseibacillus	Lacticaseibacillus paracasei	human
LABG_022095	Latilactobacillus	Latilactobacillus sakei	human
LABG_022096	Ligilactobacillus	Ligilactobacillus agilis	human
LABG_022097	Lentilactobacillus	Lentilactobacillus kefiri	human
LABG_022098	Lentilactobacillus	Lentilactobacillus parafarraginis	human
LABG_022099	Ligilactobacillus	Ligilactobacillus sp900765635	human
LABG_022100	Limosilactobacillus	Limosilactobacillus intestinavium	human
LABG_022101	Schleiferilactobacillus	Schleiferilactobacillus harbinensis	human
LABG_022102	Lactiplantibacillus	Lactiplantibacillus pentosus	human
LABG_022103	Lapidilactobacillus	Lapidilactobacillus dextrinicus	human
LABG_022104	Lentilactobacillus	Lentilactobacillus buchneri	human
LABG_022105	Leuconostoc	Leuconostoc lactis	human
LABG_022106	Lactobacillus	Lactobacillus gallinarum	human
LABG_022107	Leuconostoc	Leuconostoc citreum	human
LABG_022108	Lactobacillus	Lactobacillus gasseri	human
LABG_022109	Loigolactobacillus	Loigolactobacillus coryniformis	human
LABG_022110	Lactobacillus	Lactobacillus sp902491705	human
LABG_022111	Limosilactobacillus	Limosilactobacillus vaginalis	human
LABG_022112	Limosilactobacillus	Limosilactobacillus caviae	human
LABG_022113	Leuconostoc	Leuconostoc lactis	human
LABG_022114	Limosilactobacillus	Limosilactobacillus merdavium	human
LABG_022115	Lactobacillus	Lactobacillus sp905214545	human
LABG_022116	Companilactobacillus	Companilactobacillus farciminis	human
LABG_022117	Limosilactobacillus	Limosilactobacillus avium	human
LABG_022118	Limosilactobacillus	Limosilactobacillus ingluviei	human
LABG_022119	Limosilactobacillus	Limosilactobacillus timonensis	human
LABG_022120	Limosilactobacillus	Limosilactobacillus galli	human
LABG_022121	Levilactobacillus	Levilactobacillus namurensis_A	human
LABG_022122	Limosilactobacillus	Limosilactobacillus pulli	human
LABG_022123	Weissella	Weissella fermenti	human
LABG_022124	Limosilactobacillus	Limosilactobacillus intestinavium	human
LABG_022125	Lactiplantibacillus	Lactiplantibacillus pentosus	human
LABG_022126	Lacticaseibacillus	Lacticaseibacillus paracasei	human
LABG_022127	Lactobacillus	Lactobacillus helveticus	human
LABG_022128	Weissella	Weissella confusa	human
LABG_022129	Lactobacillus	Lactobacillus delbrueckii	human
LABG_022130	Lactobacillus	Lactobacillus paragasseri	human
LABG_022131	Latilactobacillus	Latilactobacillus sakei	human
LABG_022132	Lacticaseibacillus	Lacticaseibacillus rhamnosus	human
LABG_022133	Ligilactobacillus	Ligilactobacillus agilis	human
LABG_022134	Limosilactobacillus	Limosilactobacillus fermentum	human
LABG_022135	Lacticaseibacillus	Lacticaseibacillus paracasei	human
LABG_022136	Companilactobacillus	Companilactobacillus pabuli	human
LABG_022137	Lactobacillus	Lactobacillus gasseri	human
LABG_022138	Ligilactobacillus	Ligilactobacillus ruminis	human
LABG_022139	Ligilactobacillus	Ligilactobacillus salivarius	human
LABG_022140	Lactobacillus	Lactobacillus gallinarum	human
LABG_022141	Limosilactobacillus	Limosilactobacillus vaginalis	human
LABG_022142	Pediococcus	Pediococcus acidilactici	human
LABG_022143	Lactiplantibacillus	Lactiplantibacillus plantarum	human
LABG_022144	Limosilactobacillus	Limosilactobacillus oris_A	human
LABG_022145	Ligilactobacillus	Ligilactobacillus ruminis	human
LABG_022146	Ligilactobacillus	Ligilactobacillus sp900765635	human
LABG_022147	Limosilactobacillus	Limosilactobacillus mucosae	human
LABG_022148	Lacticaseibacillus	Lacticaseibacillus suilingensis	human
LABG_022149	Lactobacillus	Lactobacillus acidophilus	human
LABG_022150	Ligilactobacillus	Ligilactobacillus ruminis	human
LABG_022151	Lactobacillus	Lactobacillus crispatus	human
LABG_022152	Lapidilactobacillus	Lapidilactobacillus dextrinicus	human
LABG_022153	Lacticaseibacillus	Lacticaseibacillus rhamnosus	human
LABG_022154	Ligilactobacillus	Ligilactobacillus animalis	human
LABG_022155	Limosilactobacillus	Limosilactobacillus mucosae	human
LABG_022156	Lacticaseibacillus	Lacticaseibacillus rhamnosus	human
LABG_022157	Ligilactobacillus		human
LABG_022158	Pediococcus	Pediococcus acidilactici	human
LABG_022159	Ligilactobacillus	Ligilactobacillus ruminis	human
LABG_022160	Lacticaseibacillus	Lacticaseibacillus paracasei	human
LABG_022161	Ligilactobacillus	Ligilactobacillus ruminis	human
LABG_022162	Lactobacillus	Lactobacillus acidophilus	human
LABG_022163	Lactobacillus	Lactobacillus hominis	human
LABG_022164	Lacticaseibacillus	Lacticaseibacillus paracasei	human
LABG_022165	Leuconostoc	Leuconostoc citreum	human
LABG_022166	Ligilactobacillus	Ligilactobacillus ruminis	human
LABG_022167	Ligilactobacillus	Ligilactobacillus ruminis	human
LABG_022168	Ligilactobacillus	Ligilactobacillus animalis	human
LABG_022169	Limosilactobacillus	Limosilactobacillus reuteri_E	human
LABG_022170	Lactobacillus	Lactobacillus amylovorus	human
LABG_022171	Lactiplantibacillus	Lactiplantibacillus plantarum	human
LABG_022172	Limosilactobacillus	Limosilactobacillus oris	human
LABG_022173	Lactobacillus	Lactobacillus acidophilus	human
LABG_022174	Ligilactobacillus	Ligilactobacillus salivarius	human
LABG_022175	Limosilactobacillus	Limosilactobacillus mucosae	human
LABG_022176	Lactobacillus	Lactobacillus crispatus	human
LABG_022177	Lapidilactobacillus	Lapidilactobacillus dextrinicus	human
LABG_022178	Lactiplantibacillus	Lactiplantibacillus plantarum	human
LABG_022179	Levilactobacillus	Levilactobacillus brevis	human
LABG_022180	Ligilactobacillus	Ligilactobacillus murinus	human
LABG_022181	Ligilactobacillus	Ligilactobacillus ruminis	human
LABG_022182	Limosilactobacillus	Limosilactobacillus mucosae	human
LABG_022183	Limosilactobacillus	Limosilactobacillus mucosae	human
LABG_022184	Lactiplantibacillus	Lactiplantibacillus plantarum	human
LABG_022185	Weissella	Weissella confusa	human
LABG_022186	Ligilactobacillus	Ligilactobacillus ruminis	human
LABG_022187	Lentilactobacillus	Lentilactobacillus parabuchneri	human
LABG_022188	Latilactobacillus	Latilactobacillus sakei	human
LABG_022189	Ligilactobacillus	Ligilactobacillus ruminis	human
LABG_022190	Lacticaseibacillus	Lacticaseibacillus paracasei	human
LABG_022191	Limosilactobacillus	Limosilactobacillus reuteri	human
LABG_022192	Lactobacillus	Lactobacillus paragasseri	human
LABG_022193	Ligilactobacillus	Ligilactobacillus ruminis	human
LABG_022194	Leuconostoc	Leuconostoc citreum	human
LABG_022195	Lactobacillus	Lactobacillus delbrueckii	human
LABG_022196	Lacticaseibacillus	Lacticaseibacillus paracasei	human
LABG_022197	Ligilactobacillus	Ligilactobacillus ruminis	human
LABG_022198	Lactobacillus	Lactobacillus paragasseri	human
LABG_022199	Lacticaseibacillus	Lacticaseibacillus rhamnosus	human
LABG_022200	Lactobacillus	Lactobacillus delbrueckii	human
LABG_022201	Lacticaseibacillus	Lacticaseibacillus rhamnosus	human
LABG_022202	Lactobacillus	Lactobacillus johnsonii	human
LABG_022203	Lactiplantibacillus	Lactiplantibacillus plantarum	human
LABG_022204	Ligilactobacillus	Ligilactobacillus ruminis	human
LABG_022205	Ligilactobacillus	Ligilactobacillus ruminis	human
LABG_022206	Fructilactobacillus	Fructilactobacillus sanfranciscensis	human
LABG_022207	Lacticaseibacillus	Lacticaseibacillus rhamnosus	human
LABG_022208	Lactiplantibacillus	Lactiplantibacillus plantarum	human
LABG_022209	Ligilactobacillus	Ligilactobacillus ruminis	human
LABG_022210	Limosilactobacillus	Limosilactobacillus fermentum	human
LABG_022211	Limosilactobacillus	Limosilactobacillus mucosae	human
LABG_022212	Limosilactobacillus	Limosilactobacillus reuteri	human
LABG_022213	Lactobacillus	Lactobacillus iners	human
LABG_022214	Lacticaseibacillus	Lacticaseibacillus paracasei	human
LABG_022215	Lactobacillus	Lactobacillus paragasseri	human
LABG_022216	Limosilactobacillus	Limosilactobacillus fermentum	human
LABG_022217	Limosilactobacillus	Limosilactobacillus mucosae	human
LABG_022218	Lacticaseibacillus	Lacticaseibacillus paracasei	human
LABG_022219	Ligilactobacillus	Ligilactobacillus salivarius	human
LABG_022220	Ligilactobacillus	Ligilactobacillus ruminis	human
LABG_022221	Lactiplantibacillus	Lactiplantibacillus plantarum	human
LABG_022222	Pediococcus	Pediococcus acidilactici	human
LABG_022223	Lactobacillus	Lactobacillus amylovorus	human
LABG_022224	Lacticaseibacillus	Lacticaseibacillus rhamnosus	human
LABG_022225	Lapidilactobacillus	Lapidilactobacillus dextrinicus	human
LABG_022226	Lactobacillus	Lactobacillus paragasseri	human
LABG_022227	Lacticaseibacillus	Lacticaseibacillus paracasei	human
LABG_022228	Ligilactobacillus	Ligilactobacillus ruminis	human
LABG_022229	Lacticaseibacillus	Lacticaseibacillus rhamnosus	human
LABG_022230	Ligilactobacillus	Ligilactobacillus ruminis	human
LABG_022231	Lactobacillus	Lactobacillus crispatus	human
LABG_022232	Pediococcus	Pediococcus acidilactici	human
LABG_022233	Lacticaseibacillus	Lacticaseibacillus paracasei	human
LABG_022234	Limosilactobacillus	Limosilactobacillus vaginalis	human
LABG_022235	Leuconostoc	Leuconostoc lactis	human
LABG_022236	Lactiplantibacillus	Lactiplantibacillus plantarum	human
LABG_022237	Ligilactobacillus	Ligilactobacillus ruminis	human
LABG_022238	Limosilactobacillus	Limosilactobacillus reuteri_I	human
LABG_022239	Lacticaseibacillus	Lacticaseibacillus rhamnosus	human
LABG_022240	Ligilactobacillus	Ligilactobacillus ruminis	human
LABG_022241	Lactiplantibacillus	Lactiplantibacillus plantarum	human
LABG_022242	Limosilactobacillus	Limosilactobacillus mucosae	human
LABG_022243	Pediococcus	Pediococcus acidilactici	human
LABG_022244	Ligilactobacillus	Ligilactobacillus salivarius	human
LABG_022245	Lactobacillus	Lactobacillus paragasseri	human
LABG_022246	Lactobacillus	Lactobacillus paragasseri	human
LABG_022247	Limosilactobacillus	Limosilactobacillus mucosae	human
LABG_022248	Leuconostoc	Leuconostoc citreum	human
LABG_022249	Ligilactobacillus	Ligilactobacillus ruminis	human
LABG_022250	Ligilactobacillus	Ligilactobacillus ruminis	human
LABG_022251	Ligilactobacillus	Ligilactobacillus ruminis	human
LABG_022252	Limosilactobacillus	Limosilactobacillus reuteri_E	human
LABG_022253	Lacticaseibacillus	Lacticaseibacillus paracasei	human
LABG_022254	Ligilactobacillus	Ligilactobacillus ruminis	human
LABG_022255	Leuconostoc	Leuconostoc citreum	human
LABG_022256	Ligilactobacillus	Ligilactobacillus salivarius	human
LABG_022257	Limosilactobacillus	Limosilactobacillus portuensis	human
LABG_022258	Ligilactobacillus	Ligilactobacillus ruminis	human
LABG_022259	Ligilactobacillus	Ligilactobacillus ruminis	human
LABG_022260	Limosilactobacillus	Limosilactobacillus mucosae	human
LABG_022261	Limosilactobacillus	Limosilactobacillus reuteri	human
LABG_022262	Ligilactobacillus	Ligilactobacillus salivarius	human
LABG_022263	Lactobacillus	Lactobacillus paragasseri	human
LABG_022264	Ligilactobacillus	Ligilactobacillus ruminis	human
LABG_022265	Lactobacillus	Lactobacillus paragasseri	human
LABG_022266	Ligilactobacillus	Ligilactobacillus ruminis	human
LABG_022267	Ligilactobacillus	Ligilactobacillus ruminis	human
LABG_022268	Weissella	Weissella viridescens	human
LABG_022269	Ligilactobacillus	Ligilactobacillus ruminis	human
LABG_022270	Pediococcus	Pediococcus acidilactici	human
LABG_022271	Lactobacillus	Lactobacillus paragasseri	human
LABG_022272	Limosilactobacillus	Limosilactobacillus fermentum	human
LABG_022273	Lactobacillus	Lactobacillus amylovorus	human
LABG_022274	Lacticaseibacillus	Lacticaseibacillus rhamnosus	human
LABG_022275	Limosilactobacillus	Limosilactobacillus fermentum	human
LABG_022276	Limosilactobacillus	Limosilactobacillus mucosae	human
LABG_022277	Leuconostoc	Leuconostoc citreum	human
LABG_022278	Pediococcus	Pediococcus acidilactici	human
LABG_022279	Limosilactobacillus	Limosilactobacillus reuteri	human
LABG_022280	Ligilactobacillus	Ligilactobacillus ruminis	human
LABG_022281	Ligilactobacillus	Ligilactobacillus ruminis	human
LABG_022282	Lacticaseibacillus	Lacticaseibacillus rhamnosus	human
LABG_022283	Ligilactobacillus	Ligilactobacillus salivarius	human
LABG_022284	Lactobacillus	Lactobacillus paragasseri	human
LABG_022285	Ligilactobacillus	Ligilactobacillus salivarius	human
LABG_022286	Lacticaseibacillus	Lacticaseibacillus paracasei	human
LABG_022287	Lactobacillus	Lactobacillus acidophilus	human
LABG_022288	Ligilactobacillus	Ligilactobacillus ruminis	human
LABG_022289	Limosilactobacillus	Limosilactobacillus portuensis	human
LABG_022290	Lactiplantibacillus	Lactiplantibacillus pentosus	human
LABG_022291	Pediococcus	Pediococcus acidilactici	human
LABG_022292	Ligilactobacillus	Ligilactobacillus salivarius	human
LABG_022293	Ligilactobacillus	Ligilactobacillus ruminis	human
LABG_022294	Lentilactobacillus	Lentilactobacillus parafarraginis	human
LABG_022295	Leuconostoc	Leuconostoc citreum	human
LABG_022296	Lacticaseibacillus	Lacticaseibacillus rhamnosus	human
LABG_022297	Lacticaseibacillus	Lacticaseibacillus rhamnosus	human
LABG_022298	Lacticaseibacillus	Lacticaseibacillus paracasei	human
LABG_022299	Ligilactobacillus	Ligilactobacillus ruminis	human
LABG_022300	Lactiplantibacillus	Lactiplantibacillus pentosus	human
LABG_022301	Ligilactobacillus	Ligilactobacillus ruminis	human
LABG_022302	Limosilactobacillus	Limosilactobacillus mucosae	human
LABG_022303	Limosilactobacillus	Limosilactobacillus vaginalis	human
LABG_022304	Lacticaseibacillus	Lacticaseibacillus rhamnosus	human
LABG_022305	Ligilactobacillus	Ligilactobacillus salivarius	human
LABG_022306	Ligilactobacillus	Ligilactobacillus ruminis	human
LABG_022307	Limosilactobacillus	Limosilactobacillus reuteri	human
LABG_022308	Limosilactobacillus	Limosilactobacillus reuteri	human
LABG_022309	Ligilactobacillus	Ligilactobacillus salivarius	human
LABG_022310	Lactiplantibacillus	Lactiplantibacillus plantarum	human
LABG_022311	Lactobacillus	Lactobacillus paragasseri	human
LABG_022312	Lacticaseibacillus	Lacticaseibacillus rhamnosus	human
LABG_022313	Lacticaseibacillus	Lacticaseibacillus paracasei	human
LABG_022314	Ligilactobacillus	Ligilactobacillus ruminis	human
LABG_022315	Ligilactobacillus	Ligilactobacillus salivarius	human
LABG_022316	Lactobacillus	Lactobacillus paragasseri	human
LABG_022317	Lactiplantibacillus	Lactiplantibacillus plantarum	human
LABG_022318	Lactobacillus	Lactobacillus paragasseri	human
LABG_022319	Pediococcus	Pediococcus pentosaceus	human
LABG_022320	Ligilactobacillus	Ligilactobacillus ruminis	human
LABG_022321	Limosilactobacillus	Limosilactobacillus fermentum	human
LABG_022322	Limosilactobacillus	Limosilactobacillus reuteri_E	human
LABG_022323	Ligilactobacillus	Ligilactobacillus ruminis	human
LABG_022324	Ligilactobacillus	Ligilactobacillus ruminis	human
LABG_022325	Lacticaseibacillus	Lacticaseibacillus rhamnosus	human
LABG_022326	Leuconostoc	Leuconostoc citreum	human
LABG_022327	Lacticaseibacillus	Lacticaseibacillus rhamnosus	human
