genome_id	genome_set	genus	species	source_type	ARG_positive	ARG_hit_count	ARG_gene_count	ARG_class_count
LABG_011288	MQ	Ligilactobacillus	Ligilactobacillus ruminis	human	no	0	0	0
LABG_011289	MQ	Lactiplantibacillus	Lactiplantibacillus plantarum	human	no	0	0	0
LABG_011290	MQ	Lacticaseibacillus	Lacticaseibacillus paracasei	human	no	0	0	0
LABG_011291	MQ	Lacticaseibacillus	Lacticaseibacillus paracasei	human	no	0	0	0
LABG_011292	MQ	Lacticaseibacillus	Lacticaseibacillus paracasei	human	no	0	0	0
LABG_011293	MQ	Lacticaseibacillus	Lacticaseibacillus paracasei	human	no	0	0	0
LABG_011294	MQ	Levilactobacillus	Levilactobacillus brevis	food	no	0	0	0
LABG_011295	MQ	Levilactobacillus	Levilactobacillus brevis	food	no	0	0	0
LABG_011296	MQ	Pediococcus	Pediococcus acidilactici	human	no	0	0	0
LABG_011297	MQ	Pediococcus	Pediococcus acidilactici	human	no	0	0	0
LABG_011298	MQ	Pediococcus	Pediococcus acidilactici	human	no	0	0	0
LABG_011299	MQ	Pediococcus	Pediococcus pentosaceus	human	no	0	0	0
LABG_011300	MQ	Lacticaseibacillus	Lacticaseibacillus rhamnosus	human	no	0	0	0
LABG_011301	MQ	Leuconostoc	Leuconostoc mesenteroides	food	no	0	0	0
LABG_011302	MQ	Pediococcus	Pediococcus acidilactici	food	no	0	0	0
LABG_011303	MQ	Lactiplantibacillus	Lactiplantibacillus plantarum	animal	no	0	0	0
LABG_011304	MQ	Lacticaseibacillus	Lacticaseibacillus paracasei	food	no	0	0	0
LABG_011305	MQ	Leuconostoc	Leuconostoc falkenbergense	food	no	0	0	0
LABG_011306	MQ	Lactiplantibacillus	Lactiplantibacillus plantarum	food	no	0	0	0
LABG_011307	MQ	Lactiplantibacillus	Lactiplantibacillus plantarum	food	no	0	0	0
LABG_011308	MQ	Levilactobacillus	Levilactobacillus brevis	food	no	0	0	0
LABG_011309	MQ	Lactobacillus	Lactobacillus acidophilus	human	no	0	0	0
LABG_011310	MQ	Pediococcus	Pediococcus pentosaceus	other	no	0	0	0
LABG_011311	Rep99	Pediococcus	Pediococcus acidilactici	animal	no	0	0	0
LABG_011312	Rep99	Limosilactobacillus	Limosilactobacillus sp039955095	food	no	0	0	0
LABG_011313	Rep99	Limosilactobacillus	Limosilactobacillus sp039955095	food	no	0	0	0
LABG_011314	Rep99	Limosilactobacillus	Limosilactobacillus sp039955095	food	no	0	0	0
LABG_011315	Rep99	Limosilactobacillus	Limosilactobacillus sp039955095	food	no	0	0	0
LABG_011316	Rep99	Limosilactobacillus	Limosilactobacillus sp039955095	food	no	0	0	0
LABG_011317	MQ	Lactiplantibacillus	Lactiplantibacillus plantarum	human	no	0	0	0
LABG_011318	MQ	Limosilactobacillus	Limosilactobacillus fermentum	food	no	0	0	0
LABG_011319	MQ	Limosilactobacillus	Limosilactobacillus portuensis	human	no	0	0	0
LABG_011320	MQ	Lactiplantibacillus	Lactiplantibacillus plantarum	food	no	0	0	0
LABG_011321	Rep99	Limosilactobacillus	Limosilactobacillus sp039955095	food	no	0	0	0
LABG_011322	MQ	Lactobacillus	Lactobacillus gasseri	food	no	0	0	0
LABG_011323	MQ	Lactiplantibacillus	Lactiplantibacillus plantarum	human	no	0	0	0
LABG_011324	Rep99	Ligilactobacillus	Ligilactobacillus ruminis	human	yes	1	1	1
LABG_011325	MQ	Lacticaseibacillus	Lacticaseibacillus paracasei	human	no	0	0	0
LABG_011326	Rep99	Lactobacillus	Lactobacillus crispatus	other	no	0	0	0
LABG_011327	MQ	Lactiplantibacillus	Lactiplantibacillus plantarum	other	no	0	0	0
LABG_011328	Rep99	Weissella	Weissella fermenti	human	no	0	0	0
LABG_011329	MQ	Limosilactobacillus	Limosilactobacillus reuteri	human	no	0	0	0
LABG_011330	MQ	Levilactobacillus	Levilactobacillus brevis	animal	no	0	0	0
LABG_011331	MQ	Lactiplantibacillus	Lactiplantibacillus plantarum	human	no	0	0	0
LABG_011332	MQ	Levilactobacillus	Levilactobacillus brevis	food	no	0	0	0
LABG_011333	MQ	Ligilactobacillus	Ligilactobacillus animalis	human	no	0	0	0
LABG_011334	MQ	Lacticaseibacillus	Lacticaseibacillus rhamnosus	other	no	0	0	0
LABG_011335	MQ	Lacticaseibacillus	Lacticaseibacillus rhamnosus	other	no	0	0	0
LABG_011336	MQ	Limosilactobacillus	Limosilactobacillus fermentum	food	no	0	0	0
LABG_011337	MQ	Lactobacillus	Lactobacillus helveticus	human	no	0	0	0
LABG_011338	MQ	Lactobacillus	Lactobacillus helveticus	food	no	0	0	0
LABG_011339	MQ	Pediococcus	Pediococcus acidilactici	animal	no	0	0	0
LABG_011340	MQ	Weissella	Weissella cibaria	human	no	0	0	0
LABG_011341	Rep99	Lacticaseibacillus	Lacticaseibacillus paracasei	food	no	0	0	0
LABG_011342	Rep99	Limosilactobacillus	Limosilactobacillus fermentum	food	no	0	0	0
LABG_011343	MQ	Lactobacillus	Lactobacillus paragasseri	human	no	0	0	0
LABG_011344	MQ	Lactobacillus	Lactobacillus delbrueckii	food	no	0	0	0
LABG_011345	MQ	Lactiplantibacillus	Lactiplantibacillus plantarum	food	no	0	0	0
LABG_011346	MQ	Lentilactobacillus	Lentilactobacillus parabuchneri	animal	no	0	0	0
LABG_011347	MQ	Lactiplantibacillus	Lactiplantibacillus plantarum	food	no	0	0	0
LABG_011348	MQ	Leuconostoc	Leuconostoc mesenteroides	other	no	0	0	0
LABG_011349	MQ	Leuconostoc	Leuconostoc lactis	food	no	0	0	0
LABG_011350	Rep99	Ligilactobacillus	Ligilactobacillus salivarius	human	no	0	0	0
LABG_011351	Rep99	Ligilactobacillus	Ligilactobacillus salivarius	human	no	0	0	0
LABG_011352	MQ	Limosilactobacillus	Limosilactobacillus fermentum	animal	no	0	0	0
LABG_011353	MQ	Limosilactobacillus	Limosilactobacillus fermentum	animal	no	0	0	0
LABG_011354	MQ	Lactiplantibacillus	Lactiplantibacillus plantarum	food	no	0	0	0
LABG_011355	MQ	Apilactobacillus	Apilactobacillus kunkeei_F	animal	no	0	0	0
LABG_011356	Rep99	Lactobacillus	Lactobacillus amylovorus	food	no	0	0	0
LABG_011357	Rep99	Lactobacillus	Lactobacillus amylovorus	animal	no	0	0	0
LABG_011358	Rep99	Apilactobacillus	Apilactobacillus kunkeei	food	no	0	0	0
LABG_011359	Rep99	Apilactobacillus	Apilactobacillus apinorum	food	no	0	0	0
LABG_011360	Rep99	Apilactobacillus	Apilactobacillus sp025290035	food	no	0	0	0
LABG_011361	MQ	Apilactobacillus	Apilactobacillus micheneri	food	no	0	0	0
LABG_011362	MQ	Paucilactobacillus	Paucilactobacillus suebicus	food	no	0	0	0
LABG_011363	MQ	Levilactobacillus	Levilactobacillus brevis	food	no	0	0	0
LABG_011364	MQ	Lactobacillus	Lactobacillus mulieris	human	no	0	0	0
LABG_011365	MQ	Lactobacillus	Lactobacillus jensenii	human	no	0	0	0
LABG_011366	MQ	Lactobacillus	Lactobacillus jensenii	human	no	0	0	0
LABG_011367	MQ	Lactobacillus	Lactobacillus jensenii	human	no	0	0	0
LABG_011368	Rep99	Lactobacillus	Lactobacillus iners	human	yes	1	1	1
LABG_011369	MQ	Lactobacillus	Lactobacillus gasseri	human	no	0	0	0
LABG_011370	MQ	Lactobacillus	Lactobacillus iners	human	yes	1	1	1
LABG_011371	MQ	Lactobacillus	Lactobacillus gasseri	human	no	0	0	0
LABG_011372	Rep99	Lactobacillus	Lactobacillus iners	human	yes	1	1	1
LABG_011373	Rep99	Lactobacillus	Lactobacillus iners	human	yes	1	1	1
LABG_011374	MQ	Lactobacillus	Lactobacillus iners	human	yes	1	1	1
LABG_011375	MQ	Lactobacillus	Lactobacillus iners	human	yes	1	1	1
LABG_011376	MQ	Lactobacillus	Lactobacillus iners	human	no	0	0	0
LABG_011377	Rep99	Lactobacillus	Lactobacillus iners	human	yes	1	1	1
LABG_011378	Rep99	Lactobacillus	Lactobacillus iners	human	yes	1	1	1
LABG_011379	MQ	Lactobacillus	Lactobacillus iners	human	yes	1	1	1
LABG_011380	Rep99	Lactobacillus	Lactobacillus iners	human	no	0	0	0
LABG_011381	Rep99	Lactobacillus	Lactobacillus crispatus	human	no	0	0	0
LABG_011382	Rep99	Lactobacillus	Lactobacillus iners	human	no	0	0	0
LABG_011383	MQ	Lactobacillus	Lactobacillus crispatus	human	no	0	0	0
LABG_011384	Rep99	Lactobacillus	Lactobacillus crispatus	human	no	0	0	0
LABG_011385	MQ	Lactobacillus	Lactobacillus crispatus	human	no	0	0	0
LABG_011386	MQ	Lactobacillus	Lactobacillus crispatus	human	no	0	0	0
LABG_011387	MQ	Lactobacillus	Lactobacillus crispatus	human	no	0	0	0
LABG_011388	MQ	Lactobacillus	Lactobacillus crispatus	human	no	0	0	0
LABG_011389	MQ	Lactobacillus	Lactobacillus crispatus	human	no	0	0	0
LABG_011390	MQ	Lactobacillus	Lactobacillus crispatus	human	no	0	0	0
LABG_011391	MQ	Lactobacillus	Lactobacillus crispatus	human	no	0	0	0
LABG_011392	MQ	Lactobacillus	Lactobacillus crispatus	human	no	0	0	0
LABG_011393	MQ	Lactobacillus	Lactobacillus crispatus	human	no	0	0	0
LABG_011394	MQ	Lactobacillus	Lactobacillus crispatus	human	no	0	0	0
LABG_011395	MQ	Lactobacillus	Lactobacillus crispatus	human	no	0	0	0
LABG_011396	MQ	Lactobacillus	Lactobacillus crispatus	human	no	0	0	0
LABG_011397	MQ	Lactobacillus	Lactobacillus crispatus	human	no	0	0	0
LABG_011398	MQ	Lactobacillus	Lactobacillus crispatus	human	no	0	0	0
LABG_011399	MQ	Lacticaseibacillus	Lacticaseibacillus paracasei	food	no	0	0	0
LABG_011400	MQ	Lactiplantibacillus	Lactiplantibacillus plantarum	animal	no	0	0	0
LABG_011401	MQ	Lacticaseibacillus	Lacticaseibacillus rhamnosus	food	no	0	0	0
LABG_011402	MQ	Lactiplantibacillus	Lactiplantibacillus plantarum	food	no	0	0	0
LABG_011403	MQ	Lacticaseibacillus	Lacticaseibacillus paracasei	food	no	0	0	0
LABG_011404	MQ	Lacticaseibacillus	Lacticaseibacillus paracasei	food	no	0	0	0
LABG_011405	MQ	Lacticaseibacillus	Lacticaseibacillus paracasei	food	no	0	0	0
LABG_011406	MQ	Lacticaseibacillus	Lacticaseibacillus paracasei	food	no	0	0	0
LABG_011407	MQ	Lacticaseibacillus	Lacticaseibacillus paracasei	food	no	0	0	0
LABG_011408	MQ	Lacticaseibacillus	Lacticaseibacillus paracasei	food	no	0	0	0
LABG_011409	MQ	Limosilactobacillus	Limosilactobacillus fermentum	food	no	0	0	0
LABG_011410	Rep99	Latilactobacillus	Latilactobacillus sakei	food	no	0	0	0
LABG_011411	MQ	Leuconostoc	Leuconostoc mesenteroides	food	no	0	0	0
LABG_011412	MQ	Pediococcus	Pediococcus pentosaceus	food	no	0	0	0
LABG_011413	Rep99	Lacticaseibacillus	Lacticaseibacillus paracasei	food	no	0	0	0
LABG_011414	Rep99	Pediococcus		food	no	0	0	0
LABG_011415	MQ	Lactiplantibacillus	Lactiplantibacillus plantarum	food	no	0	0	0
LABG_011416	MQ	Pediococcus	Pediococcus acidilactici	animal	no	0	0	0
LABG_011417	Rep99	Leuconostoc	Leuconostoc citreum	other	no	0	0	0
LABG_011418	MQ	Levilactobacillus	Levilactobacillus brevis	food	no	0	0	0
LABG_011419	MQ	Ligilactobacillus	Ligilactobacillus salivarius	animal	no	0	0	0
LABG_011420	Rep99	Levilactobacillus	Levilactobacillus brevis	other	no	0	0	0
LABG_011421	MQ	Lactiplantibacillus	Lactiplantibacillus plantarum	food	no	0	0	0
LABG_011422	Rep99	Companilactobacillus	Companilactobacillus musae	food	no	0	0	0
LABG_011423	MQ	Lactobacillus	Lactobacillus gasseri	human	no	0	0	0
LABG_011424	MQ	Lactobacillus	Lactobacillus crispatus	human	no	0	0	0
LABG_011425	MQ	Lacticaseibacillus	Lacticaseibacillus rhamnosus	human	no	0	0	0
LABG_011426	MQ	Weissella	Weissella confusa	human	no	0	0	0
LABG_011427	MQ	Lactiplantibacillus	Lactiplantibacillus plantarum	food	no	0	0	0
LABG_011428	Rep99	Lactiplantibacillus	Lactiplantibacillus paraplantarum	food	no	0	0	0
LABG_011429	MQ	Lactiplantibacillus	Lactiplantibacillus plantarum	food	no	0	0	0
LABG_011430	Rep99	Lactobacillus	Lactobacillus iners	human	yes	2	2	2
LABG_011431	MQ	Lactobacillus	Lactobacillus crispatus	human	no	0	0	0
LABG_011432	MQ	Lactobacillus	Lactobacillus crispatus	human	no	0	0	0
LABG_011433	MQ	Lactobacillus	Lactobacillus iners	human	yes	2	2	2
LABG_011434	MQ	Lactobacillus	Lactobacillus crispatus	human	no	0	0	0
LABG_011435	MQ	Lactobacillus	Lactobacillus jensenii	human	no	0	0	0
LABG_011436	MQ	Lactiplantibacillus	Lactiplantibacillus plantarum	human	no	0	0	0
LABG_011437	Rep99	Ligilactobacillus	Ligilactobacillus salivarius	animal	no	0	0	0
LABG_011438	MQ	Lactiplantibacillus	Lactiplantibacillus plantarum	other	no	0	0	0
LABG_011439	MQ	Limosilactobacillus	Limosilactobacillus panis	food	no	0	0	0
LABG_011440	Rep99	Lactobacillus	Lactobacillus amylovorus	food	no	0	0	0
LABG_011441	Rep99	Limosilactobacillus	Limosilactobacillus sp040772465	food	no	0	0	0
LABG_011442	Rep99	Secundilactobacillus	Secundilactobacillus silagincola	other	no	0	0	0
LABG_011443	Rep99	Limosilactobacillus	Limosilactobacillus pontis	food	no	0	0	0
LABG_011444	MQ	Lentilactobacillus	Lentilactobacillus parabuchneri	food	no	0	0	0
LABG_011445	MQ	Latilactobacillus	Latilactobacillus sakei	other	no	0	0	0
LABG_011446	MQ	Limosilactobacillus	Limosilactobacillus reuteri	other	no	0	0	0
LABG_011447	MQ	Limosilactobacillus	Limosilactobacillus fermentum	other	no	0	0	0
LABG_011448	MQ	Lacticaseibacillus	Lacticaseibacillus paracasei	other	no	0	0	0
LABG_011449	MQ	Lacticaseibacillus	Lacticaseibacillus rhamnosus	other	no	0	0	0
LABG_011450	MQ	Lacticaseibacillus	Lacticaseibacillus rhamnosus	other	no	0	0	0
LABG_011451	MQ	Lactiplantibacillus	Lactiplantibacillus plantarum	other	no	0	0	0
LABG_011452	MQ	Lactobacillus	Lactobacillus acidophilus	other	no	0	0	0
LABG_011453	MQ	Lactiplantibacillus	Lactiplantibacillus plantarum	other	no	0	0	0
LABG_011454	MQ	Lactiplantibacillus	Lactiplantibacillus plantarum	human	no	0	0	0
LABG_011455	MQ	Limosilactobacillus	Limosilactobacillus fermentum	food	no	0	0	0
LABG_011456	MQ	Pediococcus	Pediococcus pentosaceus	food	no	0	0	0
LABG_011457	MQ	Lactiplantibacillus	Lactiplantibacillus plantarum	human	no	0	0	0
LABG_011458	MQ	Lacticaseibacillus	Lacticaseibacillus rhamnosus	human	no	0	0	0
LABG_011459	MQ	Lacticaseibacillus	Lacticaseibacillus paracasei	other	no	0	0	0
LABG_011460	Rep99	Lactobacillus	Lactobacillus gasseri	human	no	0	0	0
LABG_011461	MQ	Lacticaseibacillus	Lacticaseibacillus paracasei	human	no	0	0	0
LABG_011462	MQ	Lactiplantibacillus	Lactiplantibacillus plantarum	human	no	0	0	0
LABG_011463	MQ	Lacticaseibacillus	Lacticaseibacillus casei	food	no	0	0	0
LABG_011464	MQ	Lactiplantibacillus	Lactiplantibacillus plantarum	food	no	0	0	0
LABG_011465	MQ	Lentilactobacillus	Lentilactobacillus buchneri	food	no	0	0	0
LABG_011466	MQ	Lactobacillus	Lactobacillus helveticus	human	no	0	0	0
LABG_011467	MQ	Lacticaseibacillus	Lacticaseibacillus rhamnosus	human	no	0	0	0
LABG_011468	Rep99	Leuconostoc	Leuconostoc sp040838325	food	no	0	0	0
LABG_011469	MQ	Leuconostoc	Leuconostoc sp040838325	food	no	0	0	0
LABG_011470	MQ	Lactobacillus	Lactobacillus acidophilus	other	no	0	0	0
LABG_011471	MQ	Lacticaseibacillus	Lacticaseibacillus rhamnosus	other	no	0	0	0
LABG_011472	MQ	Lactobacillus	Lactobacillus delbrueckii	other	no	0	0	0
LABG_011473	MQ	Lactobacillus	Lactobacillus helveticus	other	no	0	0	0
LABG_011474	MQ	Lactobacillus	Lactobacillus gasseri	other	no	0	0	0
LABG_011475	MQ	Lactiplantibacillus	Lactiplantibacillus plantarum	other	no	0	0	0
LABG_011476	MQ	Pediococcus	Pediococcus acidilactici	food	no	0	0	0
LABG_011477	MQ	Latilactobacillus	Latilactobacillus sakei	human	no	0	0	0
LABG_011478	MQ	Lacticaseibacillus	Lacticaseibacillus paracasei	human	no	0	0	0
LABG_011479	MQ	Lacticaseibacillus	Lacticaseibacillus rhamnosus	human	no	0	0	0
LABG_011480	Rep99	Ligilactobacillus	Ligilactobacillus ruminis	human	no	0	0	0
LABG_011481	MQ	Lactiplantibacillus	Lactiplantibacillus plantarum	human	no	0	0	0
LABG_011482	MQ	Lactiplantibacillus	Lactiplantibacillus plantarum	human	no	0	0	0
LABG_011483	MQ	Lactobacillus	Lactobacillus paragasseri	human	no	0	0	0
LABG_011484	MQ	Ligilactobacillus	Ligilactobacillus ruminis	human	no	0	0	0
LABG_011485	MQ	Lactobacillus	Lactobacillus paragasseri	human	no	0	0	0
LABG_011486	MQ	Lactobacillus	Lactobacillus paragasseri	human	no	0	0	0
LABG_011487	MQ	Lactobacillus	Lactobacillus paragasseri	human	no	0	0	0
LABG_011488	MQ	Ligilactobacillus	Ligilactobacillus salivarius	human	no	0	0	0
LABG_011489	MQ	Ligilactobacillus	Ligilactobacillus salivarius	human	no	0	0	0
LABG_011490	MQ	Ligilactobacillus	Ligilactobacillus salivarius	human	no	0	0	0
LABG_011491	MQ	Ligilactobacillus	Ligilactobacillus salivarius	human	no	0	0	0
LABG_011492	MQ	Ligilactobacillus	Ligilactobacillus salivarius	human	no	0	0	0
LABG_011493	MQ	Lacticaseibacillus	Lacticaseibacillus rhamnosus	human	no	0	0	0
LABG_011494	MQ	Ligilactobacillus	Ligilactobacillus salivarius	human	no	0	0	0
LABG_011495	MQ	Lacticaseibacillus	Lacticaseibacillus rhamnosus	human	no	0	0	0
LABG_011496	MQ	Lacticaseibacillus	Lacticaseibacillus rhamnosus	human	no	0	0	0
LABG_011497	MQ	Lacticaseibacillus	Lacticaseibacillus rhamnosus	human	no	0	0	0
LABG_011498	MQ	Lacticaseibacillus	Lacticaseibacillus rhamnosus	human	no	0	0	0
LABG_011499	MQ	Lacticaseibacillus	Lacticaseibacillus rhamnosus	human	no	0	0	0
LABG_011500	MQ	Lacticaseibacillus	Lacticaseibacillus rhamnosus	human	no	0	0	0
LABG_011501	MQ	Lacticaseibacillus	Lacticaseibacillus rhamnosus	human	no	0	0	0
LABG_011502	MQ	Lacticaseibacillus	Lacticaseibacillus rhamnosus	human	no	0	0	0
LABG_011503	MQ	Lacticaseibacillus	Lacticaseibacillus paracasei	human	no	0	0	0
LABG_011504	Rep99	Lacticaseibacillus	Lacticaseibacillus paracasei	human	no	0	0	0
LABG_011505	MQ	Lacticaseibacillus	Lacticaseibacillus paracasei	human	no	0	0	0
LABG_011506	MQ	Lacticaseibacillus	Lacticaseibacillus paracasei	human	no	0	0	0
LABG_011507	MQ	Lactobacillus	Lactobacillus gasseri	human	no	0	0	0
LABG_011508	MQ	Lactobacillus	Lactobacillus gasseri	human	no	0	0	0
LABG_011509	MQ	Lactobacillus	Lactobacillus gasseri	human	no	0	0	0
LABG_011510	MQ	Lactobacillus	Lactobacillus gasseri	human	no	0	0	0
LABG_011511	MQ	Lactobacillus	Lactobacillus gasseri	human	no	0	0	0
LABG_011512	MQ	Lactobacillus	Lactobacillus acidophilus	human	no	0	0	0
LABG_011513	MQ	Lactobacillus	Lactobacillus acidophilus	human	no	0	0	0
LABG_011514	MQ	Lactobacillus	Lactobacillus acidophilus	human	no	0	0	0
LABG_011515	MQ	Limosilactobacillus	Limosilactobacillus reuteri	human	no	0	0	0
LABG_011516	MQ	Limosilactobacillus	Limosilactobacillus reuteri	human	no	0	0	0
LABG_011517	MQ	Limosilactobacillus	Limosilactobacillus reuteri	human	no	0	0	0
LABG_011518	Rep99	Companilactobacillus	Companilactobacillus farciminis	food	no	0	0	0
LABG_011519	MQ	Lactiplantibacillus	Lactiplantibacillus pentosus	food	no	0	0	0
LABG_011520	MQ	Ligilactobacillus	Ligilactobacillus salivarius	human	no	0	0	0
LABG_011521	Rep99	Ligilactobacillus	Ligilactobacillus salivarius	human	no	0	0	0
LABG_011522	MQ	Ligilactobacillus	Ligilactobacillus salivarius	human	no	0	0	0
LABG_011523	MQ	Lacticaseibacillus	Lacticaseibacillus paracasei	human	no	0	0	0
LABG_011524	MQ	Lactiplantibacillus	Lactiplantibacillus plantarum	food	no	0	0	0
LABG_011525	MQ	Lactiplantibacillus	Lactiplantibacillus plantarum	food	no	0	0	0
LABG_011526	Rep99	Ligilactobacillus	Ligilactobacillus agilis	animal	no	0	0	0
LABG_011527	MQ	Lactiplantibacillus	Lactiplantibacillus paraplantarum	food	no	0	0	0
LABG_011528	MQ	Lacticaseibacillus	Lacticaseibacillus paracasei	food	no	0	0	0
LABG_011529	Rep99	Weissella	Weissella paramesenteroides	food	no	0	0	0
LABG_011530	MQ	Lactiplantibacillus	Lactiplantibacillus paraplantarum	food	no	0	0	0
LABG_011531	MQ	Weissella	Weissella cibaria	food	no	0	0	0
LABG_011532	MQ	Lentilactobacillus	Lentilactobacillus buchneri	food	no	0	0	0
LABG_011533	MQ	Lentilactobacillus	Lentilactobacillus buchneri	food	no	0	0	0
LABG_011534	MQ	Weissella	Weissella cibaria	food	no	0	0	0
LABG_011535	MQ	Pediococcus	Pediococcus pentosaceus	food	no	0	0	0
LABG_011536	MQ	Lactiplantibacillus	Lactiplantibacillus plantarum	food	no	0	0	0
LABG_011537	MQ	Weissella	Weissella cibaria	food	no	0	0	0
LABG_011538	MQ	Lacticaseibacillus	Lacticaseibacillus paracasei	food	no	0	0	0
LABG_011539	MQ	Lacticaseibacillus	Lacticaseibacillus rhamnosus	food	no	0	0	0
LABG_011540	MQ	Levilactobacillus	Levilactobacillus brevis	food	no	0	0	0
LABG_011541	MQ	Limosilactobacillus	Limosilactobacillus fermentum	food	no	0	0	0
LABG_011542	Rep99	Companilactobacillus	Companilactobacillus pabuli	food	no	0	0	0
LABG_011543	MQ	Lactiplantibacillus	Lactiplantibacillus plantarum	food	no	0	0	0
LABG_011544	MQ	Limosilactobacillus	Limosilactobacillus caviae	animal	no	0	0	0
LABG_011545	Rep99	Limosilactobacillus	Limosilactobacillus sp041225415	animal	no	0	0	0
LABG_011546	MQ	Lactobacillus	Lactobacillus sp948500755	animal	no	0	0	0
LABG_011547	Rep99	Lactobacillus	Lactobacillus taiwanensis	animal	no	0	0	0
LABG_011548	Rep99	Ligilactobacillus	Ligilactobacillus animalis	animal	no	0	0	0
LABG_011549	Rep99	Limosilactobacillus	Limosilactobacillus rodentium	animal	no	0	0	0
LABG_011550	Rep99	Ligilactobacillus	Ligilactobacillus faecis	animal	yes	1	1	1
LABG_011551	MQ	Lactobacillus	Lactobacillus sp910589675	animal	no	0	0	0
LABG_011552	MQ	Ligilactobacillus	Ligilactobacillus murinus	animal	no	0	0	0
LABG_011553	Rep99	Ligilactobacillus	Ligilactobacillus animalis	other	no	0	0	0
LABG_011554	MQ	Lacticaseibacillus	Lacticaseibacillus rhamnosus	food	no	0	0	0
LABG_011555	MQ	Levilactobacillus	Levilactobacillus brevis	food	no	0	0	0
LABG_011556	Rep99	Lactiplantibacillus	Lactiplantibacillus plantarum	food	no	0	0	0
LABG_011557	MQ	Weissella	Weissella sagaensis	food	no	0	0	0
LABG_011558	MQ	Lacticaseibacillus	Lacticaseibacillus paracasei	human	no	0	0	0
LABG_011559	MQ	Lacticaseibacillus	Lacticaseibacillus paracasei	human	no	0	0	0
LABG_011560	MQ	Lactiplantibacillus	Lactiplantibacillus plantarum	food	no	0	0	0
LABG_011561	Rep99	Leuconostoc	Leuconostoc lactis	food	no	0	0	0
LABG_011562	Rep99	Limosilactobacillus	Limosilactobacillus mucosae	human	no	0	0	0
LABG_011563	Rep99	Lactobacillus	Lactobacillus crispatus	other	no	0	0	0
LABG_011564	Rep99	Limosilactobacillus	Limosilactobacillus mucosae	human	no	0	0	0
LABG_011565	Rep99	Lactobacillus	Lactobacillus paragasseri	other	no	0	0	0
LABG_011566	Rep99	Limosilactobacillus	Limosilactobacillus mucosae	human	no	0	0	0
LABG_011567	Rep99	Limosilactobacillus	Limosilactobacillus mucosae	human	no	0	0	0
LABG_011568	MQ	Ligilactobacillus	Ligilactobacillus salivarius	other	no	0	0	0
LABG_011569	MQ	Lactobacillus	Lactobacillus acidophilus	other	yes	1	1	1
LABG_011570	Rep99	Limosilactobacillus	Limosilactobacillus mucosae	human	yes	1	1	1
LABG_011571	MQ	Leuconostoc	Leuconostoc mesenteroides	food	no	0	0	0
LABG_011572	MQ	Lactobacillus	Lactobacillus crispatus	other	no	0	0	0
LABG_011573	MQ	Lactiplantibacillus	Lactiplantibacillus plantarum	food	no	0	0	0
LABG_011574	MQ	Lactiplantibacillus	Lactiplantibacillus plantarum	other	no	0	0	0
