ARG_hit_id	genome_id	genome_set	ARG_gene	ARG_class	best_hit_MGE_id	best_hit_MGE_category	best_hit
ARGH_002371	LABG_013800	Rep99	tet(W)	tetracycline			no
ARGH_002372	LABG_013800	Rep99	vatE	MLS			no
ARGH_002373	LABG_013870	MQ	TEM-116	beta-lactam	242_ColRNAI_1__DQ298019	plasmid_related	yes
ARGH_002374	LABG_013886	MQ	tet(W)	tetracycline			no
ARGH_002375	LABG_013908	MQ	tet(M)	tetracycline	2646_Tn916-orf15_KC414929	Tn916	yes
ARGH_002376	LABG_013918	Rep99	TEM-116	beta-lactam	242_ColRNAI_1__DQ298019	plasmid_related	yes
ARGH_002377	LABG_013926	Rep99	ErmC	MLS			no
ARGH_002378	LABG_013926	Rep99	tet(L)	tetracycline			no
ARGH_002379	LABG_013926	Rep99	tet(M)	tetracycline			no
ARGH_002380	LABG_013927	MQ	lnuA	MLS			no
ARGH_002381	LABG_013928	Rep99	lnuA	MLS			no
ARGH_002382	LABG_013935	Rep99	ErmC	MLS			no
ARGH_002383	LABG_013935	Rep99	tet(L)	tetracycline			no
ARGH_002384	LABG_013935	Rep99	tet(M)	tetracycline			no
ARGH_002385	LABG_013937	Rep99	ErmB	MLS			no
ARGH_002386	LABG_013937	Rep99	tet(L)	tetracycline	1309_tnpA_KP834592.1	IS_or_transposase	yes
ARGH_002387	LABG_013937	Rep99	tet(M)	tetracycline	2646_Tn916-orf15_KC414929	Tn916	yes
ARGH_002388	LABG_013937	Rep99	tet(W)	tetracycline			no
ARGH_002389	LABG_014119	Rep99	lnuC	MLS			no
ARGH_002390	LABG_014119	Rep99	tet(W)	tetracycline			no
ARGH_002391	LABG_014120	Rep99	lnuC	MLS			no
ARGH_002392	LABG_014121	Rep99	ErmB	MLS			no
ARGH_002393	LABG_014121	Rep99	tet(L)	tetracycline			no
ARGH_002394	LABG_014121	Rep99	tet(L)	tetracycline			no
ARGH_002395	LABG_014121	Rep99	tet(M)	tetracycline			no
ARGH_002396	LABG_014123	Rep99	ErmB	MLS			no
ARGH_002397	LABG_014123	Rep99	lnuC	MLS			no
ARGH_002398	LABG_014123	Rep99	tet(L)	tetracycline			no
ARGH_002399	LABG_014123	Rep99	tet(L)	tetracycline			no
ARGH_002400	LABG_014123	Rep99	tet(M)	tetracycline			no
ARGH_002401	LABG_014128	Rep99	lnuC	MLS			no
ARGH_002402	LABG_014229	Rep99	lnuC	MLS			no
ARGH_002403	LABG_014229	Rep99	tet(W)	tetracycline			no
ARGH_002404	LABG_014287	MQ	aadA	aminoglycoside	242_ColRNAI_1__DQ298019	plasmid_related	yes
ARGH_002405	LABG_014288	MQ	aadA	aminoglycoside	242_ColRNAI_1__DQ298019	plasmid_related	yes
ARGH_002406	LABG_014289	MQ	aadA	aminoglycoside			no
ARGH_002407	LABG_014292	MQ	aadA	aminoglycoside			no
ARGH_002408	LABG_014293	MQ	aadA	aminoglycoside	242_ColRNAI_1__DQ298019	plasmid_related	yes
ARGH_002409	LABG_014294	MQ	aadA	aminoglycoside	242_ColRNAI_1__DQ298019	plasmid_related	yes
ARGH_002410	LABG_014295	MQ	aadA	aminoglycoside	242_ColRNAI_1__DQ298019	plasmid_related	yes
ARGH_002411	LABG_014296	MQ	aadA	aminoglycoside			no
ARGH_002412	LABG_014298	MQ	aadA	aminoglycoside	242_ColRNAI_1__DQ298019	plasmid_related	yes
ARGH_002413	LABG_014299	MQ	aadA	aminoglycoside	242_ColRNAI_1__DQ298019	plasmid_related	yes
ARGH_002414	LABG_014303	Rep99	aadA	aminoglycoside	242_ColRNAI_1__DQ298019	plasmid_related	yes
ARGH_002415	LABG_014346	MQ	ANT(6)-Ia	aminoglycoside			no
ARGH_002416	LABG_014346	MQ	lnuB	MLS			no
ARGH_002417	LABG_014346	MQ	lsaE	multidrug			no
ARGH_002418	LABG_014346	MQ	tet(L)	tetracycline			no
ARGH_002419	LABG_014352	MQ	tet(M)	tetracycline			no
ARGH_002420	LABG_014356	MQ	tet(M)	tetracycline			no
ARGH_002421	LABG_014357	MQ	Escherichia coli soxS with mutation conferring antibiotic resistance	multidrug			no
ARGH_002422	LABG_014358	MQ	tet(M)	tetracycline			no
ARGH_002423	LABG_014363	MQ	tet(W)	tetracycline			no
ARGH_002424	LABG_014374	MQ	lnuG	MLS	2689_tnpA_KX470419.1	IS_or_transposase	yes
ARGH_002425	LABG_014374	MQ	tet(M)	tetracycline	2646_Tn916-orf15_KC414929	Tn916	yes
ARGH_002426	LABG_014376	MQ	tet(W)	tetracycline			no
ARGH_002427	LABG_014382	MQ	lnuA	MLS			no
ARGH_002428	LABG_014382	MQ	tet(W)	tetracycline			no
ARGH_002429	LABG_014420	Rep99	ANT(6)-Ia	aminoglycoside			no
ARGH_002430	LABG_014420	Rep99	dfrG	trimethoprim			no
ARGH_002431	LABG_014420	Rep99	lnuB	MLS			no
ARGH_002432	LABG_014420	Rep99	lsaE	multidrug			no
ARGH_002433	LABG_014426	MQ	lnuA	MLS			no
ARGH_002434	LABG_014474	Rep99	lnuA	MLS			no
ARGH_002435	LABG_014479	MQ	lnuC	MLS			no
ARGH_002436	LABG_014482	MQ	ErmB	MLS			no
ARGH_002437	LABG_014482	MQ	ErmT	MLS			no
ARGH_002438	LABG_014482	MQ	lnuA	MLS			no
ARGH_002439	LABG_014483	MQ	ANT(6)-Ia	aminoglycoside			no
ARGH_002440	LABG_014483	MQ	lnuB	MLS			no
ARGH_002441	LABG_014483	MQ	lsaE	multidrug			no
ARGH_002442	LABG_014483	MQ	tet(L)	tetracycline			no
ARGH_002443	LABG_014484	MQ	AAC(3)-IId	aminoglycoside	846_tnpA_HF545435.1	IS_or_transposase	yes
ARGH_002444	LABG_014558	MQ	lnuA	MLS			no
ARGH_002445	LABG_014558	MQ	tet(W)	tetracycline			no
ARGH_002446	LABG_014602	Rep99	tet(W)	tetracycline			no
ARGH_002447	LABG_014616	MQ	dfrG	trimethoprim			no
ARGH_002448	LABG_014629	Rep99	lnuA	MLS			no
ARGH_002449	LABG_014685	Rep99	ErmB	MLS	832_tnpA_GU591497.1	IS_or_transposase	yes
ARGH_002450	LABG_014685	Rep99	tet(M)	tetracycline	2646_Tn916-orf15_KC414929	Tn916	yes
ARGH_002451	LABG_014691	MQ	lnuC	MLS			no
ARGH_002452	LABG_014699	Rep99	ErmB	MLS			no
ARGH_002453	LABG_014705	Rep99	Streptococcus suis chloramphenicol acetyltransferase	phenicol			no
ARGH_002454	LABG_014713	MQ	ErmB	MLS			no
ARGH_002455	LABG_014716	MQ	ErmB	MLS			no
ARGH_002456	LABG_014772	Rep99	mphE	MLS			no
ARGH_002457	LABG_014772	Rep99	msrE	MLS			no
ARGH_002458	LABG_014775	MQ	AAC(6')-Ib10	aminoglycoside			no
ARGH_002459	LABG_014775	MQ	arr-3	rifamycin			no
ARGH_002460	LABG_014775	MQ	catB3	phenicol			no
ARGH_002461	LABG_014775	MQ	OXA-1	beta-lactam			no
ARGH_002462	LABG_014775	MQ	QnrS2	fluoroquinolone			no
ARGH_002463	LABG_014775	MQ	tet(B)	tetracycline			no
ARGH_002464	LABG_014775	MQ	tetR	tetracycline			no
ARGH_002465	LABG_014795	Rep99	fexA	phenicol			no
ARGH_002466	LABG_014798	Rep99	lnuC	MLS			no
ARGH_002467	LABG_014799	Rep99	ErmB	MLS			no
ARGH_002468	LABG_014799	Rep99	fexB	phenicol			no
ARGH_002469	LABG_014799	Rep99	tet(L)	tetracycline			no
ARGH_002470	LABG_014804	Rep99	ErmA	MLS			no
ARGH_002471	LABG_014817	Rep99	Streptococcus suis chloramphenicol acetyltransferase	phenicol			no
ARGH_002472	LABG_014817	Rep99	tet(M)	tetracycline	2646_Tn916-orf15_KC414929	Tn916	yes
ARGH_002473	LABG_014818	MQ	fexB	phenicol	7_rep2_1_ORF(E.faeciumContig1183)_JDOE	plasmid_related	yes
ARGH_002474	LABG_014818	MQ	tet(L)	tetracycline			no
ARGH_002475	LABG_014823	Rep99	tet(L)	tetracycline			no
ARGH_002476	LABG_014825	Rep99	fexA	phenicol			no
ARGH_002477	LABG_014825	Rep99	fexB	phenicol	7_rep2_1_ORF(E.faeciumContig1183)_JDOE	plasmid_related	yes
ARGH_002478	LABG_014826	MQ	fexA	phenicol			no
ARGH_002479	LABG_014830	Rep99	lnuC	MLS			no
ARGH_002480	LABG_014894	Rep99	ErmT	MLS			no
ARGH_002481	LABG_014906	Rep99	sul2	sulfonamide			no
ARGH_002482	LABG_014911	Rep99	lnuC	MLS			no
ARGH_002483	LABG_014917	MQ	ErmT	MLS			no
ARGH_002484	LABG_014919	Rep99	tet(M)	tetracycline	2646_Tn916-orf15_KC414929	Tn916	yes
ARGH_002485	LABG_014924	Rep99	tet(L)	tetracycline			no
ARGH_002486	LABG_014924	Rep99	tet(M)	tetracycline			no
ARGH_002487	LABG_014924	Rep99	vatE	MLS			no
ARGH_002488	LABG_014929	Rep99	Limosilactobacillus reuteri cat-TC	phenicol			no
ARGH_002489	LABG_014934	MQ	lnuC	MLS			no
ARGH_002490	LABG_014939	MQ	ErmB	MLS			no
ARGH_002491	LABG_014941	Rep99	ErmB	MLS			no
ARGH_002492	LABG_014942	Rep99	tet(W)	tetracycline			no
ARGH_002493	LABG_014944	Rep99	lnuC	MLS			no
ARGH_002494	LABG_014944	Rep99	vatE	MLS			no
ARGH_002495	LABG_014950	MQ	tet(W)	tetracycline			no
ARGH_002496	LABG_015065	Rep99	AAC(6')-Ie-APH(2'')-Ia bifunctional protein	aminoglycoside	2473_tnpA_KM083808.1	IS_or_transposase	yes
ARGH_002497	LABG_015065	Rep99	ErmB	MLS	2634_Tn916-orf16_KC414929	Tn916	yes
ARGH_002498	LABG_015065	Rep99	lnuC	MLS			no
ARGH_002499	LABG_015065	Rep99	tet(M)	tetracycline	2646_Tn916-orf15_KC414929	Tn916	yes
ARGH_002500	LABG_015106	MQ	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(A)	MLS			no
ARGH_002501	LABG_015107	Rep99	ErmB	MLS	2634_Tn916-orf16_KC414929	Tn916	yes
ARGH_002502	LABG_015107	Rep99	tet(M)	tetracycline	2646_Tn916-orf15_KC414929	Tn916	yes
ARGH_002503	LABG_015109	MQ	ErmB	MLS			no
ARGH_002504	LABG_015109	MQ	tet(W)	tetracycline			no
ARGH_002505	LABG_015158	Rep99	tet(O)	tetracycline			no
ARGH_002506	LABG_015164	MQ	ErmB	MLS			no
ARGH_002507	LABG_015169	Rep99	tet(W)	tetracycline			no
ARGH_002508	LABG_015172	Rep99	vatE	MLS			no
ARGH_002509	LABG_015175	Rep99	tet(W)	tetracycline			no
ARGH_002510	LABG_015184	Rep99	catA1	phenicol			no
ARGH_002511	LABG_015184	Rep99	TEM-171	beta-lactam	242_ColRNAI_1__DQ298019	plasmid_related	yes
ARGH_002512	LABG_015263	MQ	tet(O)	tetracycline			no
ARGH_002513	LABG_015275	MQ	tet(K)	tetracycline	24_rep7_1_repC(Cassette)_AB037671	plasmid_related	yes
ARGH_002514	LABG_015360	MQ	tet(K)	tetracycline	24_rep7_1_repC(Cassette)_AB037671	plasmid_related	yes
ARGH_002515	LABG_015367	Rep99	tet(O)	tetracycline			no
ARGH_002516	LABG_015404	MQ	tet(O)	tetracycline			no
ARGH_002517	LABG_015973	MQ	ErmB	MLS			no
ARGH_002518	LABG_015996	MQ	ANT(6)-Ia	aminoglycoside			no
ARGH_002519	LABG_016140	MQ	ErmB	MLS			no
ARGH_002520	LABG_016140	MQ	tet(44)	tetracycline			no
ARGH_002521	LABG_016499	MQ	tet(W)	tetracycline			no
ARGH_002522	LABG_016570	MQ	ANT(6)-Ia	aminoglycoside			no
ARGH_002523	LABG_016570	MQ	tet(S)	tetracycline	872_Tn916-orf6_KC414929	Tn916	yes
ARGH_002524	LABG_016589	Rep99	tet(W)	tetracycline			no
ARGH_002525	LABG_016630	MQ	tet(W)	tetracycline			no
ARGH_002526	LABG_016748	MQ	tet(44)	tetracycline			no
ARGH_002527	LABG_016877	MQ	Escherichia coli EF-Tu mutants conferring resistance to Pulvomycin	pulvomycin			no
ARGH_002528	LABG_016936	MQ	tet(L)	tetracycline			no
ARGH_002529	LABG_016955	Rep99	Escherichia coli EF-Tu mutants conferring resistance to Pulvomycin	pulvomycin			no
ARGH_002530	LABG_016956	MQ	tet(L)	tetracycline			no
ARGH_002531	LABG_017056	Rep99	dfrG	trimethoprim			no
ARGH_002532	LABG_017056	Rep99	ErmB	MLS			no
ARGH_002533	LABG_017056	Rep99	lnuC	MLS			no
ARGH_002534	LABG_017056	Rep99	lnuC	MLS			no
ARGH_002535	LABG_017056	Rep99	tet(L)	tetracycline	301_tnpA_AB362339.1	IS_or_transposase	yes
ARGH_002536	LABG_017056	Rep99	tet(L)	tetracycline	2640_Tn916-orf14_KC414929	Tn916	yes
ARGH_002537	LABG_017056	Rep99	tet(M)	tetracycline	2646_Tn916-orf15_KC414929	Tn916	yes
ARGH_002538	LABG_017069	Rep99	catA8	phenicol			no
ARGH_002539	LABG_017069	Rep99	tet(L)	tetracycline			no
ARGH_002540	LABG_017069	Rep99	tet(M)	tetracycline			no
ARGH_002541	LABG_017193	MQ	tet(O)	tetracycline			no
ARGH_002542	LABG_017214	MQ	tet(O)	tetracycline			no
ARGH_002543	LABG_017306	MQ	tet(O)	tetracycline			no
ARGH_002544	LABG_017574	Rep99	tet(M)	tetracycline	2646_Tn916-orf15_KC414929	Tn916	yes
ARGH_002545	LABG_017579	Rep99	tet(M)	tetracycline	2646_Tn916-orf15_KC414929	Tn916	yes
ARGH_002546	LABG_017581	MQ	ANT(4')-Ia	aminoglycoside			no
ARGH_002547	LABG_017581	MQ	tet(L)	tetracycline			no
ARGH_002548	LABG_017590	MQ	tet(M)	tetracycline	2646_Tn916-orf15_KC414929	Tn916	yes
ARGH_002549	LABG_017592	MQ	ErmB	MLS	832_tnpA_GU591497.1	IS_or_transposase	yes
ARGH_002550	LABG_017592	MQ	tet(M)	tetracycline	2646_Tn916-orf15_KC414929	Tn916	yes
ARGH_002551	LABG_017623	Rep99	fexB	phenicol			no
ARGH_002552	LABG_017628	MQ	AAC(6')-Ie-APH(2'')-Ia bifunctional protein	aminoglycoside			no
ARGH_002553	LABG_017628	MQ	ErmB	MLS			no
ARGH_002554	LABG_017628	MQ	tet(M)	tetracycline	2646_Tn916-orf15_KC414929	Tn916	yes
ARGH_002555	LABG_017675	Rep99	tet(L)	tetracycline			no
ARGH_002556	LABG_017677	MQ	tet(W)	tetracycline			no
ARGH_002557	LABG_017760	Rep99	ErmB	MLS			no
ARGH_002558	LABG_017770	Rep99	tet(L)	tetracycline			no
ARGH_002559	LABG_017770	Rep99	tet(M)	tetracycline			no
ARGH_002560	LABG_017771	MQ	evgA	multidrug			no
ARGH_002561	LABG_017776	Rep99	tet(W)	tetracycline			no
ARGH_002562	LABG_017779	MQ	tet(W)	tetracycline			no
ARGH_002563	LABG_017780	Rep99	lnuA	MLS			no
ARGH_002564	LABG_017780	Rep99	tet(W)	tetracycline			no
ARGH_002565	LABG_017800	Rep99	tet(W)	tetracycline			no
ARGH_002566	LABG_017849	MQ	ErmB	MLS			no
ARGH_002567	LABG_017849	MQ	vatE	MLS			no
ARGH_002568	LABG_017868	Rep99	tet(M)	tetracycline			no
ARGH_002569	LABG_017896	MQ	lnuG	MLS	2689_tnpA_KX470419.1	IS_or_transposase	yes
ARGH_002570	LABG_017911	MQ	tet(M)	tetracycline	2646_Tn916-orf15_KC414929	Tn916	yes
ARGH_002571	LABG_017912	Rep99	tet(M)	tetracycline	2646_Tn916-orf15_KC414929	Tn916	yes
ARGH_002572	LABG_017914	MQ	ErmB	MLS			no
ARGH_002573	LABG_017914	MQ	tet(M)	tetracycline	2646_Tn916-orf15_KC414929	Tn916	yes
ARGH_002574	LABG_017916	Rep99	tet(M)	tetracycline			no
ARGH_002575	LABG_017917	Rep99	aadS	aminoglycoside			no
ARGH_002576	LABG_017939	Rep99	tet(M)	tetracycline	2646_Tn916-orf15_KC414929	Tn916	yes
ARGH_002577	LABG_017955	Rep99	tet(M)	tetracycline	2646_Tn916-orf15_KC414929	Tn916	yes
ARGH_002578	LABG_017972	MQ	ErmB	MLS			no
ARGH_002579	LABG_018007	MQ	tet(M)	tetracycline	2646_Tn916-orf15_KC414929	Tn916	yes
ARGH_002580	LABG_018022	MQ	PC1	beta-lactam			no
ARGH_002581	LABG_018193	MQ	tet(M)	tetracycline	2646_Tn916-orf15_KC414929	Tn916	yes
ARGH_002582	LABG_018204	MQ	tet(M)	tetracycline	1395_Int-Tn916_KC414929.1	Tn916	yes
ARGH_002583	LABG_018212	Rep99	ErmT	MLS	1395_Int-Tn916_KC414929.1	Tn916	yes
ARGH_002584	LABG_018225	MQ	vatE	MLS			no
ARGH_002585	LABG_018228	Rep99	tet(M)	tetracycline	2646_Tn916-orf15_KC414929	Tn916	yes
ARGH_002586	LABG_018230	Rep99	tet(M)	tetracycline	2646_Tn916-orf15_KC414929	Tn916	yes
ARGH_002587	LABG_018235	MQ	ErmX	MLS			no
ARGH_002588	LABG_018247	MQ	tet(M)	tetracycline	2646_Tn916-orf15_KC414929	Tn916	yes
ARGH_002589	LABG_018288	MQ	dfrF	trimethoprim			no
ARGH_002590	LABG_018294	MQ	aadS	aminoglycoside			no
ARGH_002591	LABG_018300	MQ	QnrB10	fluoroquinolone			no
ARGH_002592	LABG_018356	MQ	tet(M)	tetracycline	2646_Tn916-orf15_KC414929	Tn916	yes
ARGH_002593	LABG_018402	MQ	ErmB	MLS			no
ARGH_002594	LABG_018408	MQ	tet(M)	tetracycline	2646_Tn916-orf15_KC414929	Tn916	yes
ARGH_002595	LABG_018454	MQ	lnuG	MLS	2689_tnpA_KX470419.1	IS_or_transposase	yes
ARGH_002596	LABG_018454	MQ	tet(M)	tetracycline	2646_Tn916-orf15_KC414929	Tn916	yes
ARGH_002597	LABG_018472	MQ	tet(W)	tetracycline			no
ARGH_002598	LABG_018524	MQ	dfrF	trimethoprim			no
ARGH_002599	LABG_018524	MQ	tet(M)	tetracycline	2646_Tn916-orf15_KC414929	Tn916	yes
ARGH_002600	LABG_018538	MQ	tet(M)	tetracycline	1395_Int-Tn916_KC414929.1	Tn916	yes
ARGH_002601	LABG_018540	MQ	tet(32)	tetracycline			no
ARGH_002602	LABG_018575	MQ	APH(3')-IIIa	aminoglycoside			no
ARGH_002603	LABG_018575	MQ	ErmA	MLS			no
ARGH_002604	LABG_018628	Rep99	ErmA	MLS			no
ARGH_002605	LABG_018628	Rep99	lnuA	MLS			no
ARGH_002606	LABG_018628	Rep99	tet(W)	tetracycline			no
ARGH_002607	LABG_018628	Rep99	vatE	MLS			no
ARGH_002608	LABG_018730	MQ	lnuA	MLS			no
ARGH_002609	LABG_018730	MQ	tet(W)	tetracycline			no
ARGH_002610	LABG_018733	MQ	lnuA	MLS			no
ARGH_002611	LABG_018733	MQ	tet(W)	tetracycline			no
ARGH_002612	LABG_018759	Rep99	APH(3')-IIIa	aminoglycoside			no
ARGH_002613	LABG_018759	Rep99	ErmA	MLS			no
ARGH_002614	LABG_018760	MQ	lnuA	MLS			no
ARGH_002615	LABG_018760	MQ	tet(W)	tetracycline			no
ARGH_002616	LABG_018768	Rep99	vatE	MLS			no
ARGH_002617	LABG_018867	MQ	dfrA27	trimethoprim			no
ARGH_002618	LABG_018890	MQ	tet(C)	tetracycline			no
ARGH_002619	LABG_018895	MQ	tet(M)	tetracycline	2646_Tn916-orf15_KC414929	Tn916	yes
ARGH_002620	LABG_018899	Rep99	ErmT	MLS			no
ARGH_002621	LABG_018899	Rep99	lnuA	MLS			no
ARGH_002622	LABG_018902	MQ	ANT(6)-Ia	aminoglycoside			no
ARGH_002623	LABG_018902	MQ	dfrG	trimethoprim			no
ARGH_002624	LABG_018902	MQ	lnuB	MLS			no
ARGH_002625	LABG_018902	MQ	lsaE	multidrug			no
ARGH_002626	LABG_018921	MQ	AAC(6')-Ie-APH(2'')-Ia bifunctional protein	aminoglycoside			no
ARGH_002627	LABG_018957	MQ	tet(M)	tetracycline	2646_Tn916-orf15_KC414929	Tn916	yes
ARGH_002628	LABG_018969	MQ	tet(L)	tetracycline			no
ARGH_002629	LABG_018969	MQ	tet(M)	tetracycline	872_Tn916-orf6_KC414929	Tn916	yes
ARGH_002630	LABG_018973	MQ	tet(L)	tetracycline			no
ARGH_002631	LABG_018973	MQ	tet(M)	tetracycline	872_Tn916-orf6_KC414929	Tn916	yes
ARGH_002632	LABG_018973	MQ	vatE	MLS			no
ARGH_002633	LABG_018974	MQ	tet(L)	tetracycline			no
ARGH_002634	LABG_018975	Rep99	tet(L)	tetracycline			no
ARGH_002635	LABG_018975	Rep99	tet(M)	tetracycline	872_Tn916-orf6_KC414929	Tn916	yes
ARGH_002636	LABG_018982	MQ	tet(L)	tetracycline			no
ARGH_002637	LABG_018982	MQ	tet(M)	tetracycline	872_Tn916-orf6_KC414929	Tn916	yes
ARGH_002638	LABG_018992	MQ	tet(L)	tetracycline			no
ARGH_002639	LABG_018992	MQ	tet(M)	tetracycline	872_Tn916-orf6_KC414929	Tn916	yes
ARGH_002640	LABG_019011	MQ	tet(M)	tetracycline	2646_Tn916-orf15_KC414929	Tn916	yes
ARGH_002641	LABG_019012	MQ	tet(L)	tetracycline			no
ARGH_002642	LABG_019012	MQ	tet(M)	tetracycline	872_Tn916-orf6_KC414929	Tn916	yes
ARGH_002643	LABG_019020	MQ	tet(M)	tetracycline	1999_Tn916-orf13_KC414929	Tn916	yes
ARGH_002644	LABG_019031	MQ	vanA	glycopeptide			no
ARGH_002645	LABG_019031	MQ	vanX gene in vanA cluster	glycopeptide			no
ARGH_002646	LABG_019033	MQ	tet(M)	tetracycline			no
ARGH_002647	LABG_019040	MQ	tet(M)	tetracycline	2646_Tn916-orf15_KC414929	Tn916	yes
ARGH_002648	LABG_019069	MQ	vanY gene in vanA cluster	glycopeptide			no
ARGH_002649	LABG_019082	MQ	tet(L)	tetracycline			no
ARGH_002650	LABG_019084	MQ	tet(L)	tetracycline			no
ARGH_002651	LABG_019090	Rep99	tet(M)	tetracycline	2646_Tn916-orf15_KC414929	Tn916	yes
ARGH_002652	LABG_019090	Rep99	vanA	glycopeptide			no
ARGH_002653	LABG_019090	Rep99	vanH gene in vanA cluster	glycopeptide			no
ARGH_002654	LABG_019090	Rep99	vanX gene in vanA cluster	glycopeptide			no
ARGH_002655	LABG_019090	Rep99	vanY gene in vanA cluster	glycopeptide			no
ARGH_002656	LABG_019101	MQ	ErmB	MLS			no
ARGH_002657	LABG_019103	MQ	tet(L)	tetracycline	872_Tn916-orf6_KC414929	Tn916	yes
ARGH_002658	LABG_019103	MQ	tet(M)	tetracycline	872_Tn916-orf6_KC414929	Tn916	yes
ARGH_002659	LABG_019119	MQ	tet(M)	tetracycline	2646_Tn916-orf15_KC414929	Tn916	yes
ARGH_002660	LABG_019171	Rep99	tet(L)	tetracycline	2640_Tn916-orf14_KC414929	Tn916	yes
ARGH_002661	LABG_019171	Rep99	tet(M)	tetracycline	2646_Tn916-orf15_KC414929	Tn916	yes
ARGH_002662	LABG_019193	MQ	dfrF	trimethoprim			no
ARGH_002663	LABG_019201	MQ	tet(W)	tetracycline			no
ARGH_002664	LABG_019202	MQ	tet(W)	tetracycline			no
ARGH_002665	LABG_019204	MQ	tet(W)	tetracycline			no
ARGH_002666	LABG_019205	MQ	tet(W)	tetracycline			no
ARGH_002667	LABG_019207	MQ	ErmB	MLS			no
ARGH_002668	LABG_019207	MQ	evgA	multidrug			no
ARGH_002669	LABG_019230	Rep99	tet(M)	tetracycline	1341_Tn916-orf9_KC414929	Tn916	yes
ARGH_002670	LABG_019242	Rep99	tet(M)	tetracycline	1395_Int-Tn916_KC414929.1	Tn916	yes
ARGH_002671	LABG_019260	MQ	ErmT	MLS			no
ARGH_002672	LABG_019260	MQ	lnuA	MLS			no
ARGH_002673	LABG_019261	MQ	dfrG	trimethoprim			no
ARGH_002674	LABG_019266	MQ	lnuA	MLS			no
ARGH_002675	LABG_019268	Rep99	ErmA	MLS			no
ARGH_002676	LABG_019268	Rep99	tet(W)	tetracycline			no
ARGH_002677	LABG_019285	MQ	vatE	MLS			no
ARGH_002678	LABG_019286	MQ	lnuC	MLS			no
ARGH_002679	LABG_019288	MQ	aad(6)	aminoglycoside			no
ARGH_002680	LABG_019288	MQ	APH(3')-IIIa	aminoglycoside			no
ARGH_002681	LABG_019288	MQ	SAT-4	aminoglycoside			no
ARGH_002682	LABG_019316	MQ	ErmC	MLS	52_rep10_3_ORF(pNE131)_NC001390	plasmid_related	yes
ARGH_002683	LABG_019327	Rep99	tet(M)	tetracycline	2646_Tn916-orf15_KC414929	Tn916	yes
ARGH_002684	LABG_019358	MQ	tet(M)	tetracycline	1395_Int-Tn916_KC414929.1	Tn916	yes
ARGH_002685	LABG_019379	MQ	dfrC	trimethoprim			no
ARGH_002686	LABG_019395	MQ	tet(M)	tetracycline	2646_Tn916-orf15_KC414929	Tn916	yes
ARGH_002687	LABG_019405	MQ	tet(M)	tetracycline	2646_Tn916-orf15_KC414929	Tn916	yes
ARGH_002688	LABG_019431	MQ	tet(M)	tetracycline	2646_Tn916-orf15_KC414929	Tn916	yes
ARGH_002689	LABG_019446	MQ	tet(M)	tetracycline	2646_Tn916-orf15_KC414929	Tn916	yes
ARGH_002690	LABG_019453	MQ	ErmX	MLS			no
ARGH_002691	LABG_019467	MQ	lnuC	MLS			no
ARGH_002692	LABG_019498	MQ	tet(M)	tetracycline	2646_Tn916-orf15_KC414929	Tn916	yes
ARGH_002693	LABG_019504	MQ	ErmB	MLS			no
ARGH_002694	LABG_019550	Rep99	tet(M)	tetracycline	1341_Tn916-orf9_KC414929	Tn916	yes
ARGH_002695	LABG_019551	MQ	tet(M)	tetracycline	2646_Tn916-orf15_KC414929	Tn916	yes
ARGH_002696	LABG_019591	MQ	tet(M)	tetracycline	1341_Tn916-orf9_KC414929	Tn916	yes
ARGH_002697	LABG_019592	Rep99	tet(M)	tetracycline	2646_Tn916-orf15_KC414929	Tn916	yes
ARGH_002698	LABG_019600	MQ	tet(M)	tetracycline	872_Tn916-orf6_KC414929	Tn916	yes
ARGH_002699	LABG_019601	MQ	tet(M)	tetracycline	872_Tn916-orf6_KC414929	Tn916	yes
ARGH_002700	LABG_019605	MQ	tet(M)	tetracycline	2646_Tn916-orf15_KC414929	Tn916	yes
ARGH_002701	LABG_019629	MQ	tet(M)	tetracycline	2646_Tn916-orf15_KC414929	Tn916	yes
ARGH_002702	LABG_019671	Rep99	tet(Q)	tetracycline			no
ARGH_002703	LABG_019680	Rep99	tet(M)	tetracycline	2646_Tn916-orf15_KC414929	Tn916	yes
ARGH_002704	LABG_019727	MQ	APH(3')-IIIa	aminoglycoside			no
ARGH_002705	LABG_019727	MQ	ErmA	MLS			no
ARGH_002706	LABG_019737	Rep99	ErmB	MLS	832_tnpA_GU591497.1	IS_or_transposase	yes
ARGH_002707	LABG_019741	Rep99	ErmB	MLS	832_tnpA_GU591497.1	IS_or_transposase	yes
ARGH_002708	LABG_019754	Rep99	tet(M)	tetracycline	2646_Tn916-orf15_KC414929	Tn916	yes
ARGH_002709	LABG_019754	Rep99	tet(O)	tetracycline			no
ARGH_002710	LABG_019765	MQ	vatE	MLS			no
ARGH_002711	LABG_019861	Rep99	ErmB	MLS			no
ARGH_002712	LABG_020038	MQ	catA8	phenicol			no
ARGH_002713	LABG_020042	Rep99	tet(M)	tetracycline	2646_Tn916-orf15_KC414929	Tn916	yes
ARGH_002714	LABG_020098	Rep99	tet(M)	tetracycline	2646_Tn916-orf15_KC414929	Tn916	yes
ARGH_002715	LABG_020129	MQ	tet(M)	tetracycline	2646_Tn916-orf15_KC414929	Tn916	yes
